scenario,repeat_id,n,events,symbol,tcga_log_hr,log_hr,hr,p_value,same_tcga_direction
full_cohort,641,73,16,CADPS2,-0.41010601450174866,-0.43247746506580503,0.6488994758766795,0.05282047247769658,TRUE
full_cohort,641,73,16,KNTC1,0.41317926152804135,0.4242268554745994,1.528408282244733,0.10333950893970152,TRUE
full_cohort,641,73,16,PODXL,-0.41295393620776416,-0.6321033779580969,0.5314727364724142,0.008897183827152946,TRUE
full_cohort,641,73,16,HIBCH,-0.4099623749107515,-0.5454145300490661,0.5796014713086681,0.0870530406990501,TRUE
full_cohort,641,73,16,TNIP1,-0.414945866298316,0.037180044424608545,1.0378798685009494,0.8973800654654598,FALSE
full_cohort,641,73,16,TCIRG1,0.4257531411377312,0.4252400800741454,1.5299576879298757,0.1450077695367538,TRUE
full_cohort,641,73,16,LTB4R,0.4152348937982004,0.2938397662139935,1.3415689217762252,0.2480348169609409,TRUE
full_cohort,641,73,16,LRBA,-0.42337150345977026,-0.6250803585219457,0.5352184174299168,0.0172869963229505,TRUE
full_cohort,641,73,16,GRAMD1A,0.4057580580941821,0.4849034009679765,1.6240181226881856,0.07280777531740208,TRUE
full_cohort,641,73,16,IFFO1,0.4086497996244981,0.2242915629579421,1.251435838576673,0.39909363919198493,TRUE
full_cohort,641,73,16,TNFAIP2,0.42728551519013547,0.1681892482742649,1.1831605005446608,0.5490427002796393,TRUE
size_matched_39,641,39,9,CYFIP2,-0.4403276873957715,0.2342983436674623,1.2640215487833757,0.49126397184946713,FALSE
size_matched_39,641,39,9,CRYL1,-0.4562451822719112,0.5302606290007627,1.6993751573556144,0.19882663422325972,FALSE
size_matched_39,641,39,9,HHLA2,-0.46651200190082415,-0.16064143665252498,0.8515973679727084,0.6244613425806999,TRUE
size_matched_39,641,39,9,DDC,-0.4170476451847731,0.45220014019862,1.5717664907579765,0.2541194568423787,FALSE
size_matched_39,641,39,9,KL,-0.4143562134600067,0.48106851928743594,1.6178021317533635,0.23322396702925124,FALSE
size_matched_39,641,39,9,RBM47,-0.406043543125073,0.5103385155597039,1.665855017352758,0.15735786590195272,FALSE
size_matched_39,641,39,9,PANK1,-0.4732407037257613,0.5795101811075661,1.7851638096045463,0.13655698115710926,FALSE
size_matched_39,641,39,9,GJB1,-0.4272749730657404,0.18902714552782954,1.208073745837291,0.6279873681307595,FALSE
size_matched_39,641,39,9,ACADM,-0.4484141243283115,-0.2635146650676461,0.7683463545053417,0.44910891536577013,TRUE
size_matched_39,641,39,9,CLCN5,-0.4176541545204886,0.4027556314160737,1.4959412859404433,0.2700519421464269,FALSE
size_matched_39,641,39,9,TMEM140,-0.4073424327415841,0.1299140163673872,1.1387304669329648,0.6857394655567595,FALSE
size_matched_39,641,39,9,C1QTNF6,0.43509983532112984,0.10055115859341587,1.1057802104172694,0.7999528861942286,TRUE
size_matched_39,641,39,9,CADPS2,-0.41010601450174866,-0.0850835445634386,0.9184355508990222,0.8238828340251793,TRUE
size_matched_39,641,39,9,KNTC1,0.41317926152804135,0.4745856929799991,1.6073481239045113,0.1628840868368433,TRUE
size_matched_39,641,39,9,PODXL,-0.41295393620776416,-0.15974536080647794,0.852360805802722,0.6266193201101915,TRUE
size_matched_39,641,39,9,HIBCH,-0.4099623749107515,-0.10946376893593729,0.8963146382069017,0.7589224236605274,TRUE
size_matched_39,641,39,9,TNIP1,-0.414945866298316,0.5507600164201067,1.7345708193331173,0.18581185717375573,FALSE
size_matched_39,641,39,9,TCIRG1,0.4257531411377312,0.7218297687324627,2.0581957895705174,0.0371416217946371,TRUE
size_matched_39,641,39,9,LTB4R,0.4152348937982004,0.19586713231856684,1.2163652789627017,0.5912610752021864,TRUE
size_matched_39,641,39,9,LRBA,-0.42337150345977026,-0.35282446974404963,0.7027005277559608,0.35677266447840733,TRUE
size_matched_39,641,39,9,GRAMD1A,0.4057580580941821,0.2800183779530529,1.3231541289784554,0.48739224661989045,TRUE
size_matched_39,641,39,9,IFFO1,0.4086497996244981,0.5256481730420656,1.6915549134148622,0.0745106012181136,TRUE
size_matched_39,641,39,9,TNFAIP2,0.42728551519013547,0.4108742500830477,1.5081356966948398,0.23812664616033408,TRUE
full_cohort,642,73,16,CYFIP2,-0.4403276873957715,-0.12249761247110977,0.8847080172069125,0.6039092707468096,TRUE
full_cohort,642,73,16,CRYL1,-0.4562451822719112,-0.2504117063857752,0.7784802118109133,0.3023787008654039,TRUE
full_cohort,642,73,16,HHLA2,-0.46651200190082415,-0.49302859470076965,0.6107738039220191,0.05385516309783474,TRUE
full_cohort,642,73,16,DDC,-0.4170476451847731,-0.31254675127742443,0.7315814257809319,0.20065089127351443,TRUE
full_cohort,642,73,16,KL,-0.4143562134600067,0.10886003763801029,1.1150062805070982,0.668047981673542,FALSE
full_cohort,642,73,16,RBM47,-0.406043543125073,-0.48320601712517175,0.6168027383561978,0.07753105074367511,TRUE
full_cohort,642,73,16,PANK1,-0.4732407037257613,-0.16660978522522002,0.8465298753607052,0.5332705270737896,TRUE
full_cohort,642,73,16,GJB1,-0.4272749730657404,-0.3705944747226263,0.6903238285663822,0.11901053869167613,TRUE
full_cohort,642,73,16,ACADM,-0.4484141243283115,-0.7196511794647149,0.4869220747588671,0.007146362303665858,TRUE
full_cohort,642,73,16,CLCN5,-0.4176541545204886,-0.2586438302893296,0.772097971987846,0.32927128341047274,TRUE
full_cohort,642,73,16,TMEM140,-0.4073424327415841,-0.2527076909771178,0.7766948835672857,0.28487651100702044,TRUE
full_cohort,642,73,16,C1QTNF6,0.43509983532112984,0.3807827670613702,1.4634296657507266,0.1532725326568555,TRUE
full_cohort,642,73,16,CADPS2,-0.41010601450174866,-0.3739845369882207,0.6879875501063206,0.09362655122764346,TRUE
full_cohort,642,73,16,KNTC1,0.41317926152804135,0.42408373747336314,1.5281895551585702,0.07632019450256315,TRUE
full_cohort,642,73,16,PODXL,-0.41295393620776416,-0.38689386840541473,0.6791631717721577,0.08770141994595772,TRUE
full_cohort,642,73,16,HIBCH,-0.4099623749107515,-0.8587911261024127,0.4236739412376203,0.006955801225634087,TRUE
full_cohort,642,73,16,TNIP1,-0.414945866298316,0.14696519657598808,1.1583136490472605,0.5953206809393952,FALSE
full_cohort,642,73,16,TCIRG1,0.4257531411377312,0.6258544591030218,1.8698429793950455,0.03003951758583028,TRUE
full_cohort,642,73,16,LTB4R,0.4152348937982004,0.21208107759525255,1.2362481130394682,0.42337458129679106,TRUE
full_cohort,642,73,16,LRBA,-0.42337150345977026,-0.3615324095697893,0.6966080189434342,0.1528407846183347,TRUE
full_cohort,642,73,16,GRAMD1A,0.4057580580941821,0.47850504112448067,1.613660242406253,0.08015315886770652,TRUE
full_cohort,642,73,16,IFFO1,0.4086497996244981,0.2531411369693132,1.2880650576048436,0.3171308157748154,TRUE
full_cohort,642,73,16,TNFAIP2,0.42728551519013547,0.2250290333667938,1.2523590758644472,0.3983613876281798,TRUE
size_matched_39,642,39,9,CYFIP2,-0.4403276873957715,-0.7967912875261818,0.4507730471538555,0.02146916422185981,TRUE
size_matched_39,642,39,9,CRYL1,-0.4562451822719112,-0.5113795014310947,0.5996677654180884,0.07539617129161413,TRUE
size_matched_39,642,39,9,HHLA2,-0.46651200190082415,-0.6256475425535221,0.534914936163145,0.06207657337066273,TRUE
size_matched_39,642,39,9,DDC,-0.4170476451847731,-0.4275625102280202,0.6520966380125361,0.14498500901531094,TRUE
size_matched_39,642,39,9,KL,-0.4143562134600067,-0.0793865048113314,0.9236828475788351,0.8222636950216232,TRUE
size_matched_39,642,39,9,RBM47,-0.406043543125073,-0.49916917588444526,0.6070347894040998,0.13705166691843534,TRUE
size_matched_39,642,39,9,PANK1,-0.4732407037257613,-0.08466311023016608,0.9188217739225386,0.8064647130302071,TRUE
size_matched_39,642,39,9,GJB1,-0.4272749730657404,-0.3777575229550206,0.6853966734785336,0.24582561541341022,TRUE
size_matched_39,642,39,9,ACADM,-0.4484141243283115,-1.1514968710533162,0.31616315951943064,0.0010518718750700878,TRUE
size_matched_39,642,39,9,CLCN5,-0.4176541545204886,-0.3593707331010721,0.6981154888500017,0.29965897335077574,TRUE
size_matched_39,642,39,9,TMEM140,-0.4073424327415841,-0.34791024735586296,0.7061622532996348,0.24156894024149378,TRUE
size_matched_39,642,39,9,C1QTNF6,0.43509983532112984,0.5960016341776374,1.8148478485041826,0.06785350723155952,TRUE
size_matched_39,642,39,9,CADPS2,-0.41010601450174866,-0.6339466697972576,0.5304939794590747,0.028404202272394555,TRUE
size_matched_39,642,39,9,KNTC1,0.41317926152804135,0.5862551566346085,1.7972453950070557,0.04326278818586489,TRUE
size_matched_39,642,39,9,PODXL,-0.41295393620776416,-0.3730744272399166,0.6886139792988023,0.23280389477233274,TRUE
size_matched_39,642,39,9,HIBCH,-0.4099623749107515,-0.8087541919835763,0.4454126193296414,0.029476339997024956,TRUE
size_matched_39,642,39,9,TNIP1,-0.414945866298316,0.021397605786064783,1.021628176167498,0.9511816957396421,FALSE
size_matched_39,642,39,9,TCIRG1,0.4257531411377312,0.8006699444168641,2.2270324167633486,0.05607551343896493,TRUE
size_matched_39,642,39,9,LTB4R,0.4152348937982004,0.45068386645866315,1.5693850684030441,0.1385905024041836,TRUE
size_matched_39,642,39,9,LRBA,-0.42337150345977026,-0.5998237936371745,0.5489083487167383,0.15761820108301744,TRUE
size_matched_39,642,39,9,GRAMD1A,0.4057580580941821,0.9323973454859301,2.540592560825934,0.015106784276292695,TRUE
size_matched_39,642,39,9,IFFO1,0.4086497996244981,0.5037067784150802,1.6548440560123678,0.123956471926853,TRUE
size_matched_39,642,39,9,TNFAIP2,0.42728551519013547,0.5276769466840626,1.6949901789469974,0.10931203640178817,TRUE
full_cohort,643,73,16,CYFIP2,-0.4403276873957715,-0.1116740784847589,0.894335693249465,0.6525712875239689,TRUE
full_cohort,643,73,16,CRYL1,-0.4562451822719112,-0.39239979560669125,0.6754340244183451,0.09035998915216606,TRUE
full_cohort,643,73,16,HHLA2,-0.46651200190082415,-0.8097080660362611,0.4449879543599717,0.0024773160068011606,TRUE
full_cohort,643,73,16,DDC,-0.4170476451847731,-0.36666578343360806,0.6930412322030984,0.12010852783926103,TRUE
full_cohort,643,73,16,KL,-0.4143562134600067,-0.09341055153868576,0.9108194851840469,0.7131172228618,TRUE
full_cohort,643,73,16,RBM47,-0.406043543125073,-0.4267606520603525,0.6526197367252945,0.1233779506300938,TRUE
full_cohort,643,73,16,PANK1,-0.4732407037257613,-0.23509030004617965,0.790499464267605,0.3879391349766574,TRUE
full_cohort,643,73,16,GJB1,-0.4272749730657404,-0.4003608356001535,0.6700782143329008,0.10571650823216464,TRUE
full_cohort,643,73,16,ACADM,-0.4484141243283115,-0.8641340765559046,0.4214163089406436,8.394397293155547e-6,TRUE
full_cohort,643,73,16,CLCN5,-0.4176541545204886,-0.21039660428728452,0.8102628285250115,0.4140838387758273,TRUE
full_cohort,643,73,16,TMEM140,-0.4073424327415841,-0.3301694636094803,0.71880191234353,0.17884027616124643,TRUE
full_cohort,643,73,16,C1QTNF6,0.43509983532112984,0.6932263378795926,2.0001583209053413,0.013119990381019079,TRUE
full_cohort,643,73,16,CADPS2,-0.41010601450174866,-0.43656765173471734,0.646250776421231,0.04809064095233135,TRUE
full_cohort,643,73,16,KNTC1,0.41317926152804135,0.49923436756955747,1.6474594393376658,0.04964952903378529,TRUE
full_cohort,643,73,16,PODXL,-0.41295393620776416,-0.4485430264080078,0.6385578360986038,0.044203808087474504,TRUE
full_cohort,643,73,16,HIBCH,-0.4099623749107515,-1.071175443091359,0.3426055672954941,3.247165080889922e-4,TRUE
full_cohort,643,73,16,TNIP1,-0.414945866298316,0.1664266916666709,1.1810769499139449,0.5544746812701233,FALSE
full_cohort,643,73,16,TCIRG1,0.4257531411377312,0.7554816729494807,2.1286365831250644,0.005802576481385489,TRUE
full_cohort,643,73,16,LTB4R,0.4152348937982004,0.4610889716028473,1.5857999361662956,0.05305588093774265,TRUE
full_cohort,643,73,16,LRBA,-0.42337150345977026,-0.6228827912814687,0.5363958892033949,0.02000194132659694,TRUE
full_cohort,643,73,16,GRAMD1A,0.4057580580941821,0.7877128374906323,2.198362659272442,9.115624929028334e-4,TRUE
full_cohort,643,73,16,IFFO1,0.4086497996244981,0.442560813282343,1.5566885072729646,0.07009341634639152,TRUE
full_cohort,643,73,16,TNFAIP2,0.42728551519013547,0.3980731998844159,1.4889530171070566,0.14245234148554345,TRUE
size_matched_39,643,39,9,CYFIP2,-0.4403276873957715,-0.1525624430926801,0.8585052845575938,0.6674901295814698,TRUE
size_matched_39,643,39,9,CRYL1,-0.4562451822719112,-0.521767297938076,0.593470780930417,0.07016825901582163,TRUE
size_matched_39,643,39,9,HHLA2,-0.46651200190082415,-1.0110710804264047,0.36382908059543473,0.006992348689072253,TRUE
size_matched_39,643,39,9,DDC,-0.4170476451847731,-0.6203634850299867,0.5377489383773161,0.045431245771889256,TRUE
size_matched_39,643,39,9,KL,-0.4143562134600067,-0.2159069212777939,0.8058103021762264,0.5303860224581648,TRUE
size_matched_39,643,39,9,RBM47,-0.406043543125073,-0.5764875584625236,0.5618684346940207,0.15399348436513674,TRUE
size_matched_39,643,39,9,PANK1,-0.4732407037257613,-0.8283052486909821,0.43678890798068554,0.046505912659302026,TRUE
size_matched_39,643,39,9,GJB1,-0.4272749730657404,-0.9268402306519478,0.3958023808081708,0.012348689598417766,TRUE
size_matched_39,643,39,9,ACADM,-0.4484141243283115,-1.5326485703978137,0.21596291617815472,0.0012687362309676856,TRUE
size_matched_39,643,39,9,CLCN5,-0.4176541545204886,-0.5187444678870393,0.5952674563956263,0.15886771481696804,TRUE
size_matched_39,643,39,9,TMEM140,-0.4073424327415841,-0.23960877138610723,0.7869356726027021,0.4511422911339054,TRUE
size_matched_39,643,39,9,C1QTNF6,0.43509983532112984,0.5786733122530073,1.7836704865569308,0.06941201074774876,TRUE
size_matched_39,643,39,9,CADPS2,-0.41010601450174866,-0.4883770292866578,0.6136214761564235,0.09214583213090222,TRUE
size_matched_39,643,39,9,KNTC1,0.41317926152804135,0.4035149416023345,1.4970776007500155,0.21368966437143563,TRUE
size_matched_39,643,39,9,PODXL,-0.41295393620776416,-0.4892482649631447,0.6130871000521024,0.15222726698849612,TRUE
size_matched_39,643,39,9,HIBCH,-0.4099623749107515,-0.9741569880967077,0.37751046527418164,0.013149471423419434,TRUE
size_matched_39,643,39,9,TNIP1,-0.414945866298316,0.023253577688523288,1.0235260500127006,0.9500692308739751,FALSE
size_matched_39,643,39,9,TCIRG1,0.4257531411377312,0.7453203357141941,2.1071163114899627,0.031152578843791585,TRUE
size_matched_39,643,39,9,LTB4R,0.4152348937982004,-0.09524735370348533,0.9091480255222185,0.7940120344429522,FALSE
size_matched_39,643,39,9,LRBA,-0.42337150345977026,-0.6254824855854703,0.5350032348876331,0.05177915120373701,TRUE
size_matched_39,643,39,9,GRAMD1A,0.4057580580941821,1.1189444454373794,3.0616207892776286,0.004445370402792243,TRUE
size_matched_39,643,39,9,IFFO1,0.4086497996244981,0.0810615313817534,1.0844376214591755,0.8092752306235297,TRUE
size_matched_39,643,39,9,TNFAIP2,0.42728551519013547,0.023489693264211974,1.023767748988555,0.9464851296389268,TRUE
full_cohort,644,73,16,CYFIP2,-0.4403276873957715,-0.1759882871169157,0.8386278060289911,0.4743449309837951,TRUE
full_cohort,644,73,16,CRYL1,-0.4562451822719112,-0.3959830142377183,0.6730181275662248,0.09891331371754329,TRUE
full_cohort,644,73,16,HHLA2,-0.46651200190082415,-0.44639793255259946,0.6399290727790267,0.0799260408853505,TRUE
full_cohort,644,73,16,DDC,-0.4170476451847731,-0.3035048182945858,0.7382263321312903,0.2004794832328302,TRUE
full_cohort,644,73,16,KL,-0.4143562134600067,-0.21995180313150064,0.8025574777875679,0.36160267602707546,TRUE
full_cohort,644,73,16,RBM47,-0.406043543125073,-0.42572459982922445,0.6532962352429932,0.11540788564344732,TRUE
full_cohort,644,73,16,PANK1,-0.4732407037257613,0.05474493080930981,1.0562711580824762,0.831553927110063,FALSE
full_cohort,644,73,16,GJB1,-0.4272749730657404,-0.020803337962687227,0.9794115587033637,0.9328942809811581,TRUE
full_cohort,644,73,16,ACADM,-0.4484141243283115,-0.8284944140605617,0.4367062904599124,0.00430269395800563,TRUE
full_cohort,644,73,16,CLCN5,-0.4176541545204886,0.1797484890404485,1.1969162876974913,0.46641870697284654,FALSE
full_cohort,644,73,16,TMEM140,-0.4073424327415841,-0.18703330173922045,0.8294161149263206,0.45527188256208617,TRUE
full_cohort,644,73,16,C1QTNF6,0.43509983532112984,0.3850764937885618,1.4697267421080025,0.16226368273009345,TRUE
full_cohort,644,73,16,CADPS2,-0.41010601450174866,-0.2852008150108262,0.7518632537308598,0.23412678473682672,TRUE
full_cohort,644,73,16,KNTC1,0.41317926152804135,0.5369473282199686,1.7107764438992457,0.03863373500540623,TRUE
full_cohort,644,73,16,PODXL,-0.41295393620776416,-0.4177032832496576,0.6585576045100386,0.049256366549359935,TRUE
full_cohort,644,73,16,HIBCH,-0.4099623749107515,-0.5549422698641673,0.5741054034226961,0.06886202841134274,TRUE
full_cohort,644,73,16,TNIP1,-0.414945866298316,0.025709365927967232,1.026042702166662,0.9264749280080379,FALSE
full_cohort,644,73,16,TCIRG1,0.4257531411377312,0.3453569829944951,1.4124940660378655,0.22773634267491438,TRUE
full_cohort,644,73,16,LTB4R,0.4152348937982004,0.15508265567181861,1.1677544786471608,0.5769183748972435,TRUE
full_cohort,644,73,16,LRBA,-0.42337150345977026,-0.2520368063607664,0.7772161310451764,0.33871707549372143,TRUE
full_cohort,644,73,16,GRAMD1A,0.4057580580941821,0.5337540403712384,1.7053221554603666,0.04702269433943009,TRUE
full_cohort,644,73,16,IFFO1,0.4086497996244981,0.23549582098819588,1.2655360925558898,0.37645230914529876,TRUE
full_cohort,644,73,16,TNFAIP2,0.42728551519013547,0.4190307329663704,1.520487083150535,0.12374498766577355,TRUE
size_matched_39,644,39,9,CYFIP2,-0.4403276873957715,-0.624837354410721,0.5353484935096264,0.12929960556115283,TRUE
size_matched_39,644,39,9,CRYL1,-0.4562451822719112,-0.4403893692413346,0.6437857019248042,0.19159331310130998,TRUE
size_matched_39,644,39,9,HHLA2,-0.46651200190082415,-0.35562505318000104,0.7007353094608734,0.3187565105571291,TRUE
size_matched_39,644,39,9,DDC,-0.4170476451847731,-0.2375578608112649,0.7885512634452393,0.49650764328296126,TRUE
size_matched_39,644,39,9,KL,-0.4143562134600067,-0.3724671095583908,0.6890323137622766,0.2514608583037086,TRUE
size_matched_39,644,39,9,RBM47,-0.406043543125073,0.21095230636530254,1.2348534590071434,0.5990940325471258,FALSE
size_matched_39,644,39,9,PANK1,-0.4732407037257613,-0.09963072479222244,0.9051716137628103,0.7794107792477896,TRUE
size_matched_39,644,39,9,GJB1,-0.4272749730657404,0.13461349781093124,1.1440945038553887,0.74780177538923,FALSE
size_matched_39,644,39,9,ACADM,-0.4484141243283115,0.0049056829593593036,1.0049177355226333,0.9907718713574336,FALSE
size_matched_39,644,39,9,CLCN5,-0.4176541545204886,-0.04311624078498842,0.9578000481664602,0.902898687153662,TRUE
size_matched_39,644,39,9,TMEM140,-0.4073424327415841,-0.1590168880477207,0.8529819536475549,0.6569769115906183,TRUE
size_matched_39,644,39,9,C1QTNF6,0.43509983532112984,0.18351458767245765,1.2014324913875247,0.5975359539242495,TRUE
size_matched_39,644,39,9,CADPS2,-0.41010601450174866,-0.5205468814660247,0.5941955045895401,0.17107912348809853,TRUE
size_matched_39,644,39,9,KNTC1,0.41317926152804135,0.31119186513438324,1.3650511017755629,0.35292541303422376,TRUE
size_matched_39,644,39,9,PODXL,-0.41295393620776416,-0.017427647406166532,0.9827233356752638,0.9541395669867979,TRUE
size_matched_39,644,39,9,HIBCH,-0.4099623749107515,-0.557470080840657,0.5726560061552064,0.1750463807502068,TRUE
size_matched_39,644,39,9,TNIP1,-0.414945866298316,-0.20140446040753596,0.8175816852498657,0.6275930595877517,TRUE
size_matched_39,644,39,9,TCIRG1,0.4257531411377312,0.1662736095118201,1.180896161947466,0.7115698157224503,TRUE
size_matched_39,644,39,9,LTB4R,0.4152348937982004,-0.27226350996801835,0.7616535313461688,0.4660058331775856,FALSE
size_matched_39,644,39,9,LRBA,-0.42337150345977026,-0.23112206431603738,0.7936425846832076,0.5454031528617418,TRUE
size_matched_39,644,39,9,GRAMD1A,0.4057580580941821,0.20360459761934424,1.2258133680958991,0.6088932628397002,TRUE
size_matched_39,644,39,9,IFFO1,0.4086497996244981,-0.18541909300548243,0.8307560468368824,0.5956498545233566,FALSE
size_matched_39,644,39,9,TNFAIP2,0.42728551519013547,-0.22492303004987263,0.7985776828783255,0.5603819076987115,FALSE
full_cohort,645,73,16,CYFIP2,-0.4403276873957715,-0.3204514016091488,0.7258213262000465,0.2064735831200782,TRUE
full_cohort,645,73,16,CRYL1,-0.4562451822719112,-0.4585951434364331,0.6321711317292475,0.03549897801950615,TRUE
full_cohort,645,73,16,HHLA2,-0.46651200190082415,-0.7341075432106374,0.4799335878921558,0.007341244868138492,TRUE
full_cohort,645,73,16,DDC,-0.4170476451847731,-0.4564659352179952,0.6335185896986144,0.05177690000165739,TRUE
full_cohort,645,73,16,KL,-0.4143562134600067,-0.3147766137128827,0.7299519173061706,0.18812200676351865,TRUE
full_cohort,645,73,16,RBM47,-0.406043543125073,-0.46978133910010156,0.6251389467836995,0.0755310150878239,TRUE
full_cohort,645,73,16,PANK1,-0.4732407037257613,-0.44899253069975215,0.6382708661127026,0.10998033302149536,TRUE
full_cohort,645,73,16,GJB1,-0.4272749730657404,-0.5268336801803897,0.5904716349298267,0.02709289024756861,TRUE
full_cohort,645,73,16,ACADM,-0.4484141243283115,-0.7683176000294524,0.4637926971235705,8.788696930670722e-5,TRUE
full_cohort,645,73,16,CLCN5,-0.4176541545204886,-0.35010585442719233,0.704613499312559,0.17093306884406492,TRUE
full_cohort,645,73,16,TMEM140,-0.4073424327415841,-0.5019766178054292,0.6053329644939055,0.02856616681869678,TRUE
full_cohort,645,73,16,C1QTNF6,0.43509983532112984,0.5562364179666627,1.7440960839316284,0.03578282826713457,TRUE
full_cohort,645,73,16,CADPS2,-0.41010601450174866,-0.5011221749420881,0.6058504079568185,0.026035470326653584,TRUE
full_cohort,645,73,16,KNTC1,0.41317926152804135,0.4723011188984211,1.6036802094470397,0.05444646609927147,TRUE
full_cohort,645,73,16,PODXL,-0.41295393620776416,-0.4165307340729806,0.6593302485800615,0.07953075922473046,TRUE
full_cohort,645,73,16,HIBCH,-0.4099623749107515,-0.9176377551215006,0.39946155343250006,0.0020224210734262316,TRUE
full_cohort,645,73,16,TNIP1,-0.414945866298316,-0.009702090152630093,0.9903448232819905,0.9721607034199818,TRUE
full_cohort,645,73,16,TCIRG1,0.4257531411377312,0.6764985017225332,1.966978288994627,0.014362953911150467,TRUE
full_cohort,645,73,16,LTB4R,0.4152348937982004,0.15350387364204177,1.1659123034402805,0.5702940728909233,TRUE
full_cohort,645,73,16,LRBA,-0.42337150345977026,-0.6416941212524341,0.5263998829910816,0.01904517393084742,TRUE
full_cohort,645,73,16,GRAMD1A,0.4057580580941821,0.7651321511991699,2.1492783856046205,0.0014624362853482694,TRUE
full_cohort,645,73,16,IFFO1,0.4086497996244981,0.2731173838665701,1.3140544845682158,0.2800122659219777,TRUE
full_cohort,645,73,16,TNFAIP2,0.42728551519013547,0.3148649613199007,1.370074285441333,0.2419998962278027,TRUE
size_matched_39,645,39,9,CYFIP2,-0.4403276873957715,-0.022317280713249774,0.9779299075247762,0.9449416155249318,TRUE
size_matched_39,645,39,9,CRYL1,-0.4562451822719112,-0.5367822552069392,0.5846264076203475,0.0698970263706614,TRUE
size_matched_39,645,39,9,HHLA2,-0.46651200190082415,-0.598673282594406,0.5495402372610776,0.09185111272217929,TRUE
size_matched_39,645,39,9,DDC,-0.4170476451847731,-0.3034175301995636,0.7382907733139503,0.40440831800665583,TRUE
size_matched_39,645,39,9,KL,-0.4143562134600067,-0.18645382454494575,0.8298968819327892,0.5564953574705683,TRUE
size_matched_39,645,39,9,RBM47,-0.406043543125073,-0.5200133898504522,0.5945125874822612,0.10453688092444688,TRUE
size_matched_39,645,39,9,PANK1,-0.4732407037257613,-0.04274559447015073,0.958155119023452,0.9158499112220354,TRUE
size_matched_39,645,39,9,GJB1,-0.4272749730657404,-0.40302826656533347,0.6682932087029294,0.24080115972125107,TRUE
size_matched_39,645,39,9,ACADM,-0.4484141243283115,-0.3584208232201977,0.6987789507154542,0.37298821998776505,TRUE
size_matched_39,645,39,9,CLCN5,-0.4176541545204886,-0.15276719019829899,0.858329526079056,0.6828619362131707,TRUE
size_matched_39,645,39,9,TMEM140,-0.4073424327415841,-0.40244698039930255,0.6686817912278822,0.2698370930266287,TRUE
size_matched_39,645,39,9,C1QTNF6,0.43509983532112984,0.6441699213593356,1.9044055666095356,0.10568579967180669,TRUE
size_matched_39,645,39,9,CADPS2,-0.41010601450174866,-0.22137549196512368,0.8014156986300746,0.4374048963002005,TRUE
size_matched_39,645,39,9,KNTC1,0.41317926152804135,0.8678178617539152,2.381707962838746,0.017704157569834345,TRUE
size_matched_39,645,39,9,PODXL,-0.41295393620776416,-0.5204680497584017,0.5942423478821729,0.08515177860199907,TRUE
size_matched_39,645,39,9,HIBCH,-0.4099623749107515,-0.18955054339627658,0.8273308997271575,0.6363355810363542,TRUE
size_matched_39,645,39,9,TNIP1,-0.414945866298316,0.11964892680909452,1.1271010871371636,0.7537886480270102,FALSE
size_matched_39,645,39,9,TCIRG1,0.4257531411377312,1.1879990723391185,3.2805105715474423,0.0017526649951355802,TRUE
size_matched_39,645,39,9,LTB4R,0.4152348937982004,0.08700519351986354,1.0909023453265652,0.798433684409908,TRUE
size_matched_39,645,39,9,LRBA,-0.42337150345977026,0.15279668098743623,1.1650880703035347,0.7010558804114017,FALSE
size_matched_39,645,39,9,GRAMD1A,0.4057580580941821,0.711610134826389,2.037268896820439,0.035416433049393965,TRUE
size_matched_39,645,39,9,IFFO1,0.4086497996244981,0.4525189021484559,1.5722675899706953,0.24915973490443066,TRUE
size_matched_39,645,39,9,TNFAIP2,0.42728551519013547,0.5021413092667553,1.6522554753975884,0.23253983547712306,TRUE
full_cohort,646,73,16,CYFIP2,-0.4403276873957715,-0.22698572493546992,0.7969321584669299,0.3399642923814295,TRUE
full_cohort,646,73,16,CRYL1,-0.4562451822719112,-0.021378542794476364,0.9788483584357734,0.935702895654767,TRUE
full_cohort,646,73,16,HHLA2,-0.46651200190082415,-0.5366584321690178,0.5846988023201615,0.03210789959663499,TRUE
full_cohort,646,73,16,DDC,-0.4170476451847731,-0.17172959982294572,0.8422068752699575,0.49344332457839035,TRUE
full_cohort,646,73,16,KL,-0.4143562134600067,-0.09618405796467373,0.9082968214181548,0.7098719759282478,TRUE
full_cohort,646,73,16,RBM47,-0.406043543125073,-0.07872233193223283,0.9242965364502783,0.7663422725876112,TRUE
full_cohort,646,73,16,PANK1,-0.4732407037257613,0.18587937664785692,1.2042769876890027,0.5078471191239549,FALSE
full_cohort,646,73,16,GJB1,-0.4272749730657404,-0.05067575745330168,0.9505868412669655,0.846166400434335,TRUE
full_cohort,646,73,16,ACADM,-0.4484141243283115,-0.5555536946115588,0.5737544884614102,0.013519575757902066,TRUE
full_cohort,646,73,16,CLCN5,-0.4176541545204886,0.0034457203852912843,1.0034516637041557,0.9899648027268761,FALSE
full_cohort,646,73,16,TMEM140,-0.4073424327415841,-0.15081052385175023,0.8600106347249905,0.5633073139600395,TRUE
full_cohort,646,73,16,C1QTNF6,0.43509983532112984,0.23557590257992198,1.265637442758657,0.3924902556471197,TRUE
