accession,symbol,log2FoldChange,AveExpr,t,pvalue,padj,B,significant
GSE40435,MBD3L1,0.0072736842475253265,6.575610518896039,0.923495503628652,0.3579365835790569,0.4709422763947305,-7.539599295725655,FALSE
GSE40435,LOC100132147,0.009584541683168583,6.726210221653465,0.9230958231670465,0.3581438028655666,0.4711832993878368,-7.539968411954195,FALSE
GSE40435,OCM,-0.00792931941584155,6.639789175608911,-0.9230682267198063,0.35815811341175086,0.4711832993878368,-7.539993892256041,FALSE
GSE40435,LOC100192379,0.00995760949504961,6.826436938183169,0.9230551152828711,0.3581649126693709,0.4711832993878368,-7.540005998021826,FALSE
GSE40435,UBXN2A,-0.023695243831682655,8.323549622222773,-0.9227595461061238,0.3583182091922952,0.4713651656296224,-7.5402788516326655,FALSE
GSE40435,SNORD91B,0.008300876326733621,6.686161347559406,0.9224469963633732,0.3584803582151206,0.47155866150591413,-7.540567287314266,FALSE
GSE40435,WBP4,0.02549560675247428,8.69758928891089,0.9223039876791588,0.35855456591821944,0.4716364646376175,-7.540699230449,FALSE
GSE40435,LOC648069,-0.009608103920791151,6.817493829316832,-0.9221860461647582,0.35861577355573904,0.47169716189038574,-7.540808030893725,FALSE
GSE40435,LOC400509,0.00868050618811921,6.67559520159901,0.9220127980646896,0.3587056955215675,0.4717956212013762,-7.5409678265696565,FALSE
GSE40435,OPN5,-0.005882952688118408,6.762237682220297,-0.9216737425495091,0.3588817190977478,0.4720073145376486,-7.541280469562542,FALSE
GSE40435,LOC442283,-0.009052106752475593,6.80748129719802,-0.921605265370477,0.35891727629958814,0.47200918976894823,-7.541343598624074,FALSE
GSE40435,LOC644339,0.0061883484653462,6.613697836579208,0.921595531904831,0.3589223306446908,0.47200918976894823,-7.541352571524553,FALSE
GSE40435,LOC651936,0.009163286178218032,6.762064923514852,0.9215839109694707,0.3589283651650442,0.47200918976894823,-7.541363284287338,FALSE
GSE40435,LOC341346,0.008663574752475376,6.795735661841584,0.921411695897481,0.359017800609598,0.4721069755297086,-7.541522025232144,FALSE
GSE40435,MIR758,0.007906117584158785,6.720622932564356,0.9213626314535664,0.3590432835614902,0.4721206593367139,-7.541567245528351,FALSE
GSE40435,MIR1302-1,-0.0073727293960391205,6.571152736618812,-0.9213331017587283,0.3590586211668825,0.47212100202476415,-7.541594460461069,FALSE
GSE40435,LOC649676,0.009601565752474615,6.659443528668317,0.9212054420967423,0.35912493189319306,0.4721883656912767,-7.541712103317816,FALSE
GSE40435,PHOX2B,0.005694030980198303,6.736042040123762,0.9211113966983021,0.35917378723550675,0.47223277379571976,-7.541798759196277,FALSE
GSE40435,MYOHD1,0.008551787871287464,6.663855362579208,0.9207727665670068,0.3593497362235194,0.47244427072396034,-7.542110709749795,FALSE
GSE40435,LOC652305,0.009002305386139203,6.657368765544555,0.9206890201384589,0.3593932585449672,0.47248165322125624,-7.542187840668527,FALSE
GSE40435,LOC654208,0.007226728831683539,6.630650414643564,0.9205142372566575,0.35948410257972063,0.47256931756277104,-7.542348794432927,FALSE
GSE40435,MIR369,0.009826649821782255,6.655476937455446,0.9205026549066996,0.35949012306517114,0.47256931756277104,-7.542359459306033,FALSE
GSE40435,SAR1P3,-0.00904580796039571,6.6704340201782175,-0.9204141479465183,0.3595361309522769,0.4725886154124889,-7.542440950975265,FALSE
GSE40435,LOC649711,0.010824319851485315,6.762840226371287,0.9203767539694346,0.35955557030153784,0.4725886154124889,-7.5424753786931635,FALSE
GSE40435,C15orf57,-0.02431437092574185,8.627738605962872,-0.920372633726409,0.35955771226080346,0.4725886154124889,-7.542479172015759,FALSE
GSE40435,GPR6,-0.007919568287128288,6.697193802509901,-0.9203582864746799,0.3595651709204365,0.4725886154124889,-7.542492380755374,FALSE
GSE40435,UBXN4,0.026819827623762227,10.91521881460396,0.9200871088106872,0.3597061657316165,0.47275408686812054,-7.542742001296364,FALSE
GSE40435,SLC26A8,-0.004507864853960269,6.713263779236386,-0.9199818535044141,0.3597609011622923,0.4727902573950061,-7.542838869899449,FALSE
GSE40435,MIR125A,0.007233368168317057,6.637754278044555,0.9199761184879511,0.35976388366890866,0.4727902573950061,-7.542844147638868,FALSE
GSE40435,CLCN3,0.019033974990099612,7.859974403638614,0.9198870882537381,0.3598101860390044,0.47283126298314593,-7.542926074966981,FALSE
GSE40435,C2orf73,0.009572633544554971,6.684273865831683,0.9196039529141187,0.35995746280307883,0.473004951330911,-7.543186569701995,FALSE
GSE40435,LOC283824,-0.0052106053910893815,6.6878683293440595,-0.9195029587330186,0.36001000561755536,0.4730464334097378,-7.543279468912109,FALSE
GSE40435,LOC730100,0.007676721544554187,6.779924799851485,0.9194852026645823,0.3600192438213218,0.4730464334097378,-7.543295800743955,FALSE
GSE40435,LOC392425,0.008689777316832153,6.6986936329257425,0.9194523913192225,0.3600363154468871,0.4730490153108641,-7.543325979433879,FALSE
GSE40435,LOC645837,-0.008953538782177783,6.720659998955446,-0.9192285672900206,0.3601527840486414,0.47318218845763016,-7.543531816433393,FALSE
GSE40435,LOC341965,0.01903265839108917,7.320217978655941,0.9191550800173368,0.3601910289653949,0.4732125815406913,-7.54359938734723,FALSE
GSE40435,LOC653806,-0.008725290089108365,6.700196385024753,-0.9185467463114549,0.36050772289714295,0.47360877810040003,-7.544158540914385,FALSE
GSE40435,NKX2-6,0.009749598772277667,6.657526736297029,0.9185003863706158,0.3605318648023166,0.4736206240055268,-7.544201138001058,FALSE
GSE40435,LOC731898,0.008727036960397111,6.753010066381188,0.9183921512383016,0.3605882321759034,0.47365581239371957,-7.5443005798819724,FALSE
GSE40435,LOC651345,0.005015010468647254,6.65532714590099,0.9183908630137753,0.36058890309937663,0.47365581239371957,-7.544301763379001,FALSE
GSE40435,DCDC5,-0.03341044441584177,6.958492331876237,-0.9183077541860672,0.36063218889810444,0.4736928004679212,-7.544378112341395,FALSE
GSE40435,LOC645164,0.007955218821782396,6.714598491094059,0.9180777389119368,0.36075200563503373,0.4738303051237552,-7.5445893833148485,FALSE
GSE40435,CXorf67,-0.008002495019801499,6.6583417290841584,-0.9180424634842325,0.36077038311981025,0.4738345682834384,-7.544621779489734,FALSE
GSE40435,ARPM2,0.008584622455445806,6.75038363180198,0.9179842152002504,0.3608007301077002,0.47385455112999725,-7.544675270749332,FALSE
GSE40435,TMEM26,-0.04029132761386059,7.7631759593019805,-0.9178917363341661,0.36084891435104605,0.47389795772473814,-7.5447601901886365,FALSE
GSE40435,LOC642655,-0.010202168168316346,6.714452749024752,-0.9177849111052734,0.36090457857583014,0.4739511836243886,-7.544858272813634,FALSE
GSE40435,LOC643983,0.0075396429306931355,6.658169511792079,0.9176719777718195,0.36096343154044086,0.47400859243719556,-7.544961951445278,FALSE
GSE40435,MIR934,0.007914275752475062,6.576394877173267,0.9170940085216054,0.3612647243731235,0.474384349352958,-7.545492360616141,FALSE
GSE40435,OR52I2,0.00802524287128697,6.554538939188119,0.9170027893476138,0.36131229114651076,0.47442522564298023,-7.545576043493343,FALSE
GSE40435,MIR1229,0.011433646485148809,6.702772034777228,0.9169762046580519,0.3613261546388017,0.47442522564298023,-7.545600430282564,FALSE
GSE40435,FUT2,-0.020088788069306432,6.603856375480198,-0.9167968581428302,0.36141968983493844,0.4745281411946022,-7.545764931079773,FALSE
GSE40435,LOC100134764,0.008505736148514591,6.609372222925742,0.9165942419301141,0.36152537948767816,0.4746470057136872,-7.545950737310667,FALSE
GSE40435,IL5RA,-0.009846448658414783,6.928555072863861,-0.9165464303532214,0.3615503220616738,0.47465985179604453,-7.545994576326562,FALSE
GSE40435,CHCHD6,0.037939947118812156,7.868384103866337,0.9164870291168754,0.36158131231007296,0.4746663267640879,-7.546049038908882,FALSE
GSE40435,CELSR1,-0.007911200722772708,6.697411167460396,-0.9164611428981552,0.3615948179506995,0.4746663267640879,-7.546072771845854,FALSE
GSE40435,LOC643107,0.0069932451485153115,6.621395234059406,0.9164081039725187,0.3616224910003589,0.4746663267640879,-7.546121396798811,FALSE
GSE40435,SPATA19,-0.009047896009900979,6.737805388331683,-0.9164011316935788,0.36162612888579726,0.4746663267640879,-7.546127788629206,FALSE
GSE40435,LOC100129095,0.006742773074256671,6.690628145596534,0.916391708778415,0.36163104546243996,0.4746663267640879,-7.5461364270021365,FALSE
GSE40435,LOC100128202,-0.010455512425742603,6.80227511659901,-0.916350207452058,0.36165270003713845,0.474667719782432,-7.54617447193095,FALSE
GSE40435,LOC727962,0.020895064232674482,6.9515172321212875,0.9163315729950118,0.36166242339813004,0.474667719782432,-7.546191553884077,FALSE
GSE40435,ANUBL1,-0.008371246277227502,6.665550912257426,-0.9162902460599642,0.36168398816730274,0.4746761276391835,-7.546229436503781,FALSE
GSE40435,TDH,-0.0068401742970297065,6.559273376118812,-0.9162439976848533,0.36170812195828983,0.47468790624876944,-7.54627182840277,FALSE
GSE40435,LOC400958,-0.008234628059405726,6.868635980871288,-0.9161783838338617,0.3617423629935719,0.4747009796020848,-7.546331967353244,FALSE
GSE40435,KRTAP7-1,-0.008362316346533746,6.768244580529703,-0.9161668111115023,0.3617484025114821,0.4747009796020848,-7.546342573993938,FALSE
GSE40435,LRRTM2,0.008172183950495269,6.636479372004951,0.9161145542788288,0.3617756748601685,0.4747168740601457,-7.54639046682668,FALSE
GSE40435,LCT,0.005657724539603823,6.656784431581683,0.9159099961543143,0.3618824443966713,0.4748370778896863,-7.546577916331701,FALSE
GSE40435,LOC343515,-0.007303024128712242,6.7158810577673265,-0.9157936771008133,0.36194316630392864,0.4748865697926532,-7.546684488450138,FALSE
GSE40435,MIR640,-0.009249083712871581,6.6658831427376235,-0.9157796414668212,0.36195049374852317,0.4748865697926532,-7.546697347070437,FALSE
GSE40435,FAM159B,0.00713764010396083,6.660821761344059,0.9156196085834734,0.362034047202359,0.474976292697112,-7.546843946056964,FALSE
GSE40435,ZMYND8,0.025767458983498463,7.642285708082508,0.9154921763367577,0.3621005885761135,0.475043689751243,-7.546960663031242,FALSE
GSE40435,STAP2,0.02551313025495134,7.344862191696782,0.9151437517044769,0.36228256537251935,0.47526251579702855,-7.547279708442916,FALSE
GSE40435,LOC729566,-0.006793407198019627,6.8091105444207924,-0.9150745511492846,0.36231871467091736,0.4752900268612587,-7.547343059777211,FALSE
GSE40435,LOC647171,-0.00723874952475128,6.695728595732673,-0.9150453624163487,0.36233396310050536,0.47529011898999773,-7.547369779900964,FALSE
GSE40435,HTR2B,0.06417995739604043,7.505296890361386,0.914919776931085,0.36239957462448025,0.47535627193025487,-7.5474847345503076,FALSE
GSE40435,C16orf81,-0.0073931929504949525,6.7410679716336634,-0.9148532441335133,0.36243433741987263,0.47538195702294933,-7.54754562904449,FALSE
GSE40435,LOC729623,-0.019770101980198376,7.103987111445544,-0.914788228848425,0.3624683093758866,0.47540660271399005,-7.547605130419291,FALSE
GSE40435,MIR1910,0.007931971396039477,6.663837312925742,0.914729197733778,0.362499156220515,0.4754271476750379,-7.5476591515349485,FALSE
GSE40435,MAGEA2B,0.006349783960396023,6.575060479524753,0.9144879051931009,0.36262526153921826,0.47557261966909914,-7.547879929807044,FALSE
GSE40435,LOC643324,-0.008512568881188657,6.768571133767327,-0.9143449491065646,0.36269998699729855,0.4756506990884248,-7.548010704990366,FALSE
GSE40435,C22orf42,-0.006615477772276644,6.581142052737624,-0.914121221305269,0.36281695277395554,0.4757659271143365,-7.548215329182881,FALSE
GSE40435,LOC644989,0.007641440861385752,6.707549173222772,0.9141187611041598,0.3628182391099941,0.4757659271143365,-7.548217579039204,FALSE
GSE40435,LOC727855,0.00953599658415835,6.689075460034654,0.9138086503122917,0.36298040624576056,0.4759586466722393,-7.548501127967285,FALSE
GSE40435,WBSCR23,0.008621068623762818,6.596838300678217,0.9137573587254456,0.36300723274087376,0.47597389188709993,-7.548548017164089,FALSE
GSE40435,LOC648608,0.010921666584158773,6.842715348529703,0.9131937517660155,0.36330209306218164,0.47634056618302373,-7.5490630788472055,FALSE
GSE40435,MIR133B,0.008146530435643852,6.680440035613861,0.9131322545504472,0.3633342755501061,0.4763619365223887,-7.549119260194384,FALSE
GSE40435,SNORD78,0.008357810554456,6.6171545198712876,0.913104468667983,0.3633488169456873,0.4763619365223887,-7.549144643022277,FALSE
GSE40435,LOC731196,0.007423673881188537,6.8948113496633665,0.9129808624470583,0.36341350920059245,0.47641847170301876,-7.5492575499843415,FALSE
GSE40435,MIR581,-0.007373461603960898,6.693166194613862,-0.9129237740380247,0.36344339024564154,0.47641847170301876,-7.549309691788873,FALSE
GSE40435,LOC347549,-0.00781297200000014,6.5632054873861385,-0.9129082666756798,0.3634515073324732,0.47641847170301876,-7.549323854913153,FALSE
GSE40435,LOC100128853,0.005499361787129073,6.691066286027228,0.9129058037384251,0.36345279652913765,0.47641847170301876,-7.549326104331714,FALSE
GSE40435,IL23A,0.011260151524752852,6.733274471287129,0.9128056951984325,0.36350519967008366,0.47646721734905817,-7.5494175291387755,FALSE
GSE40435,C15orf20,0.009027109653465143,6.701658797430693,0.9124405444062702,0.3636963833434895,0.47669785894345285,-7.549750921991848,FALSE
GSE40435,OR4K2,0.00489398867326684,6.609128305559406,0.9123800189362414,0.3637280791065429,0.47671944873356287,-7.549806170755225,FALSE
GSE40435,LOC388882,-0.008106252099009828,6.657811494168317,-0.9123061574705857,0.363766760991621,0.4767469347639542,-7.5498735879764745,FALSE
GSE40435,LOC344875,-0.007782419217821888,6.70562015679703,-0.9122818341788701,0.3637794998802427,0.4767469347639542,-7.549895787941279,FALSE
GSE40435,RNU4ATAC,-0.021235631613861633,7.045266875490099,-0.9121707906539183,0.36383766053551936,0.4767918982591664,-7.549997130409971,FALSE
GSE40435,KRT18P44,0.008249476861386742,6.588271425410891,0.9121464705338562,0.36385039933855867,0.4767918982591664,-7.550019324239978,FALSE
GSE40435,OR11H4,-0.009830645940592983,6.760862277425742,-0.9121291202504341,0.363859487535904,0.4767918982591664,-7.55003515724522,FALSE
GSE40435,AKAP6,0.010040601366337021,6.753249762782178,0.9117580568692026,0.36405388756393364,0.47702667315997227,-7.5503737002976,FALSE
GSE40435,C7orf43,-0.02111917700000054,7.531834752737624,-0.9116074773858633,0.3641327949183256,0.477110102517781,-7.550511044205595,FALSE
GSE40435,LOC644994,0.00733526174257452,6.7449503026831685,0.9113958797659076,0.3642436956137355,0.4772354428639545,-7.550704005189375,FALSE
GSE40435,LOC100129827,-0.005785392495049735,6.683995546316832,-0.9113643094978858,0.3642602437834609,0.47723715634639946,-7.550732791101929,FALSE
GSE40435,NIP30,0.017253414039604033,7.542212777633663,0.9112876351559474,0.364300436116072,0.47726984589317545,-7.550802699027902,FALSE
GSE40435,ASAH2B,-0.006471751767326667,6.648278987091584,-0.9111250724151728,0.3643856600516031,0.4773615261203991,-7.550950896668728,FALSE
GSE40435,LOC653280,0.008784083049504574,6.619662701673267,0.9108075266188288,0.3645521707270768,0.4775596834901139,-7.551240307028465,FALSE
GSE40435,LOC388381,-0.008406472405941393,6.703799466896039,-0.9107582214487019,0.3645780290799726,0.4775735788584088,-7.551285234722637,FALSE
GSE40435,LOC100131970,-0.011996352168317142,6.801202564311881,-0.9106806451793926,0.3646187167125876,0.4776068976465309,-7.551355918670366,FALSE
GSE40435,OR5P2,-0.00535452784653505,6.6458480357648515,-0.9104010593620834,0.3647653793231732,0.4777790223836469,-7.551610615333836,FALSE
GSE40435,LOC100129088,-0.006999292792078975,6.661543896089109,-0.9100526016813889,0.3649482224667724,0.477998520927075,-7.551927945079998,FALSE
GSE40435,LDLRAD1,0.008703724297029845,6.737140809138614,0.9098756734719454,0.36504108269007296,0.47810014903830966,-7.552089022438199,FALSE
GSE40435,LOC647208,0.007927713336633975,6.6722698860742575,0.9097387478848611,0.36511295794005616,0.47815377158993655,-7.552213659825706,FALSE
GSE40435,LOC645930,0.0073714259900989985,6.732552789480198,0.9097230434553467,0.3651212021135858,0.47815377158993655,-7.552227953702992,FALSE
GSE40435,POLI,0.008608356960397072,6.671744623787129,0.9096985836176472,0.36513404274791383,0.47815377158993655,-7.5522502161051435,FALSE
GSE40435,FLJ23356,-0.008035327158415918,6.730686909509901,-0.909681324501916,0.36514310340519107,0.47815377158993655,-7.552265924333143,FALSE
GSE40435,MIR658,0.014423239207920803,6.847492524029703,0.9096417490650119,0.3651638801796875,0.4781580881776108,-7.552301942451914,FALSE
GSE40435,FKBP14,0.04790494910396247,9.152679691908416,0.9096168747926682,0.3651769393487757,0.4781580881776108,-7.552324580061023,FALSE
GSE40435,LOC100133182,-0.012157059633663607,6.816778255915842,-0.9093873713313094,0.36529744425430755,0.47829587595665607,-7.55253341812759,FALSE
GSE40435,LOC131909,0.007827062237624497,6.715911601306931,0.909190982030322,0.36540058198114245,0.4784109137499475,-7.552712082598061,FALSE
GSE40435,LOC654780,-0.006009521118812335,6.681406138410891,-0.9089980550625071,0.3655019193588208,0.47852358486504365,-7.552887560256521,FALSE
GSE40435,RETNLB,-0.005969207985148964,6.752085057933169,-0.9089621857260982,0.3655207621530392,0.47852824725365894,-7.552920181346094,FALSE
GSE40435,LOC100127905,0.007859869445545325,6.677229371108911,0.9087967807678013,0.36560766025293723,0.47862200138630756,-7.5530705912161284,FALSE
GSE40435,GJB4,0.01224766994059463,6.689803761653465,0.9086900204681746,0.365663755406618,0.4786754248067738,-7.553167658665019,FALSE
GSE40435,LOC652767,0.007184725673267781,6.63088004399505,0.9084391803540772,0.3657955759891527,0.4788240653715678,-7.553395680660611,FALSE
GSE40435,BRUNOL5,0.00801927414851457,6.736829593034654,0.9084157602755619,0.3658078851594819,0.4788240653715678,-7.553416967128482,FALSE
GSE40435,LOC646249,0.008886685217821514,6.604229753430693,0.9082278340997029,0.36590666526147786,0.4789197020247313,-7.55358775334815,FALSE
GSE40435,LOC729911,0.007461758118812128,6.67197727170297,0.9082122352975013,0.3659148652577445,0.4789197020247313,-7.553601927886609,FALSE
GSE40435,LOC651006,-0.009160721821782502,6.873620600613862,-0.9081894730510748,0.36592683115040303,0.4789197020247313,-7.553622611374302,FALSE
GSE40435,LOC641518,-0.0074117475940588965,6.731039071554456,-0.9080141327686071,0.3660190141459717,0.47899506959918786,-7.553781921635199,FALSE
GSE40435,ZBTB39,0.012391609762376767,7.163600627485149,0.907979912099634,0.36603700695632013,0.47899506959918786,-7.553813010240301,FALSE
GSE40435,C15orf55,-0.0073349979603956235,6.6621735490891085,-0.9079659663341869,0.3660443396303106,0.47899506959918786,-7.553825679281965,FALSE
GSE40435,LOC647333,0.007775696841584378,6.6351438510940595,0.9079635633995116,0.366045603101123,0.47899506959918786,-7.553827862210524,FALSE
GSE40435,RTL1,0.005792538242574219,6.734344677769802,0.9079209249715844,0.36606802298343677,0.47900439061064476,-7.553866595835748,FALSE
GSE40435,7A5,-0.008821207564356687,6.757602907168317,-0.9076675377150013,0.366201275485622,0.47915873059321273,-7.55409674111318,FALSE
GSE40435,LOC652760,-0.008443933089107892,6.715308156841584,-0.907433434846765,0.36632441390849235,0.47929982439019475,-7.554309314692898,FALSE
GSE40435,LOC642343,-0.008762254712871375,6.70801314929703,-0.9072895546900369,0.366400108066955,0.47937883279053356,-7.5544399361310175,FALSE
GSE40435,LOC648834,0.007856307643563718,6.731593394376238,0.9069465991024797,0.3665805740784257,0.47959490690168466,-7.5547512057917805,FALSE
GSE40435,PRB3,-0.006626803415841495,6.8656172851188115,-0.9068334239063277,0.3666401401261692,0.47964393127521354,-7.554853899235646,FALSE
GSE40435,FOXD3,-0.007567687158415741,6.585482612410891,-0.9068171980853437,0.3666486805561342,0.47964393127521354,-7.554868621264195,FALSE
GSE40435,LOC647163,-0.008257512960396122,6.663627594470297,-0.9067607908083017,0.36667837139841153,0.47966273381108937,-7.554919798756008,FALSE
GSE40435,TBC1D3F,0.009567733653465102,7.117691281668317,0.9066807927810084,0.36672048220547626,0.47969778101768173,-7.554992374416796,FALSE
GSE40435,SPG11,-0.02636708043564374,9.45958695430693,-0.9063063208663422,0.36691764418225437,0.47988483496357154,-7.555332018354961,FALSE
GSE40435,LOC728802,0.0070573985313535925,6.741852524034654,0.9063029879449794,0.36691939928873496,0.47988483496357154,-7.555335040676224,FALSE
GSE40435,LOC642369,-0.010093967019801158,6.831248245460396,-0.9062991312897618,0.3669214301985345,0.47988483496357154,-7.555338537910113,FALSE
GSE40435,SHANK1,0.006955810178218007,6.559176035158416,0.9062927675322164,0.3669247813608224,0.47988483496357154,-7.555344308564703,FALSE
GSE40435,PLA2G2E,-0.00698984031683212,6.618095382148515,-0.9056353775673612,0.36727106799947196,0.48031766719576785,-7.555940214915023,FALSE
GSE40435,LOC644921,0.009657587643564178,6.752683912138614,0.9054983297014152,0.36734328533658167,0.4803920499908005,-7.556064391530164,FALSE
GSE40435,LOC651186,0.007987342762376682,6.732385908707921,0.9052519261458452,0.36747315020818183,0.48052070192399376,-7.556287606864416,FALSE
GSE40435,DAPL1,-0.05791515183168372,6.740634361787128,-0.9052232676727594,0.36748825629360116,0.48052070192399376,-7.556313564503145,FALSE
GSE40435,NCRNA00158,0.008948428000000327,6.653989513722772,0.9051966238041635,0.36750230081879176,0.48052070192399376,-7.556337696672573,FALSE
GSE40435,LOC729339,0.010607001079207555,6.919407260935643,0.9051820818364937,0.3675099663289394,0.48052070192399376,-7.556350867484114,FALSE
GSE40435,BECN1L1,0.00733648343564347,6.660301688866337,0.905153030893944,0.36752528026040776,0.48052070192399376,-7.556377178601857,FALSE
GSE40435,RUTBC2,0.008044521752474882,6.659325664183168,0.9051369951390856,0.3675337335307395,0.48052070192399376,-7.55639170165197,FALSE
GSE40435,LOC651113,-0.007826830821782068,6.687495483797029,-0.9050447296435932,0.3675823738023166,0.4805642306799325,-7.556475258525088,FALSE
GSE40435,PHF6,0.009500629660065664,6.8042131519356435,0.9049599796173154,0.3676270556747451,0.4806025809459762,-7.556552001903043,FALSE
GSE40435,LOC729538,-0.0071856445841583265,6.699579534202971,-0.9049172277255322,0.36764959661146557,0.4806119841484275,-7.556590712182152,FALSE
GSE40435,LOC643186,-0.009172434514850718,6.709913732524752,-0.9048792514600565,0.36766962033168726,0.4806180960578775,-7.556625096796547,FALSE
GSE40435,MGC12760,-0.025467946514850442,7.065167100673268,-0.9047453465130555,0.36774022980432297,0.4806903304430025,-7.556746326191521,FALSE
GSE40435,LOC647908,0.007121934386138881,6.692988300529703,0.9045966564456573,0.36781864566648825,0.48077276246610234,-7.5568809204498395,FALSE
GSE40435,LOC729189,0.007735397910891035,6.669070644539604,0.9045611182747448,0.36783738927861664,0.4807771937503381,-7.556913086381279,FALSE
GSE40435,SCN3B,-0.010024960128713446,6.774863672826733,-0.9044578346891272,0.36789186673719354,0.48082832818600435,-7.557006562263763,FALSE
GSE40435,CYP2F1,0.00551070752970287,6.653449132636139,0.9041965574530524,0.3680297015210776,0.48098840039361535,-7.557242981990164,FALSE
GSE40435,LOC126767,0.008473427653465745,6.731913052074257,0.9041366164754664,0.36806132752083165,0.4809980483412779,-7.557297210797613,FALSE
GSE40435,CTNNA2,0.019366256742574667,6.6952701733217825,0.9041243407565589,0.3680678046354251,0.4809980483412779,-7.5573083162460755,FALSE
GSE40435,LOC645188,-0.005465329831683154,6.666974917490099,-0.9039151449308939,0.3681781950122388,0.48112223004687416,-7.557497546178723,FALSE
GSE40435,FLJ22795,-0.021294904267326154,7.307195278014851,-0.9037707493879331,0.36825440317974234,0.4811851664213622,-7.557628135307245,FALSE
GSE40435,FBXW11,-0.010534304086633892,7.796647201563119,-0.903765659055432,0.36825708990508865,0.4811851664213622,-7.557632738551772,FALSE
GSE40435,LOC649128,-0.008906860693068402,6.691529073435643,-0.90362413219494,0.3683317940704304,0.48126269713433434,-7.557760712656474,FALSE
GSE40435,C3orf57,-0.007658667148514944,6.695594842108911,-0.9034195751689674,0.36843978527233323,0.48138371243867994,-7.557945646241,FALSE
GSE40435,LOC389901,0.011469157554455644,6.903078323628713,0.9033038952016335,0.3685008647153398,0.48144342780774996,-7.558050210629326,FALSE
GSE40435,LOC441440,0.008668463693069218,6.640120341985148,0.9032579870787596,0.3685251061433241,0.4814550116305249,-7.558091703831795,FALSE
GSE40435,LOC100134742,0.007996701841583955,6.686863367623762,0.9032034826572035,0.368553888087662,0.48146424987443087,-7.558140963944375,FALSE
GSE40435,DZIP3,0.012747592049505185,6.952358312381188,0.9031863639292124,0.3685629282027203,0.48146424987443087,-7.558156434938149,FALSE
GSE40435,LOC649563,0.0061659970396046315,6.676139676544555,0.9031297500851538,0.3685928260278689,0.4814734945969964,-7.558207597457281,FALSE
GSE40435,LOC100130211,0.009187835693069581,6.7102483515,0.9031147337949487,0.36860075640205003,0.4814734945969964,-7.558221167305209,FALSE
GSE40435,C11orf44,-0.00593403247029754,6.680398373126238,-0.9030085145166197,0.36865685579868457,0.4815266865137236,-7.558317148684807,FALSE
GSE40435,RPN1,-0.026817314950496118,11.49377340440594,-0.9029153963194213,0.36870604033268395,0.4815708424182551,-7.558401282586625,FALSE
GSE40435,ELFN1,-0.008495405574256782,6.689115573381188,-0.90284262975887275,0.3687444781246987,0.4816009587919926,-7.558467022489777,FALSE
GSE40435,TTTY12,0.006326097900989551,6.524072577831683,0.9027045716946882,0.36881741208063423,0.4816761246983768,-7.558591734733412,FALSE
GSE40435,ZNF467,0.045906307603959785,8.626706690831684,0.90259032984761145,0.36887777118021936,0.48173486223777584,-7.558694918839241,FALSE
GSE40435,LCE1F,-0.008277640742574102,6.687776438846535,-0.9024816583605229,0.3689351929951873,0.48178975909968286,-7.558793059826837,FALSE
GSE40435,ZNF414,-0.011544161801979884,7.055714097534653,-0.9023268177243553,0.3690170202508448,0.48185772663306126,-7.558932875985324,FALSE
GSE40435,LOC728340,0.006668350574257689,6.637237119613862,0.9023249342575576,0.36901801566032577,0.48185772663306126,-7.558934576550462,FALSE
GSE40435,CTDSP1,0.027790042797029537,8.879916733764851,0.9022553709855665,0.3690547809362561,0.48188563965632236,-7.558997382152831,FALSE
GSE40435,PCDHGA2,0.00645928649009991,6.579647682061881,0.9016440872918805,0.3693779533289404,0.48228750492192135,-7.559549078255904,FALSE
GSE40435,LOC642000,0.00822319659405985,6.5937777350792075,0.9015612203458968,0.36942177701992185,0.48232461330894905,-7.559623839056786,FALSE
GSE40435,TMEM225,-0.007745525564356538,6.712865928316831,-0.9014987783694249,0.36945480125445285,0.4823476191987466,-7.559680168415975,FALSE
GSE40435,REG3A,0.016329655064356432,6.685727006185644,0.9013909625922067,0.3695118271121982,0.48239054147440497,-7.559777420771182,FALSE
GSE40435,MIR668,0.008844764752475186,6.611654490782178,0.9013783707868074,0.3695184875246392,0.48239054147440497,-7.5597887781279365,FALSE
GSE40435,P2RY4,0.007191690950494901,6.680204741514851,0.9013335102645929,0.36954221703137624,0.4824014083758761,-7.5598292394406466,FALSE
GSE40435,LOC100131693,-0.00619273294554466,6.6729454995915845,-0.901144747287967,0.3696420759848056,0.4825116498140065,-7.559999469820578,FALSE
GSE40435,RSPRY1,-0.040287446910890416,9.615541531554456,-0.9007499547145345,0.3698509832582315,0.48276422216541315,-7.560355388540863,FALSE
GSE40435,FLJ14100,0.0059532148019797665,6.742352025980198,0.9005943038980888,0.36993336744506933,0.482851630535405,-7.560495670775714,FALSE
GSE40435,METTL2A,0.010204419698020311,6.866562010527228,0.9004028138363007,0.3700347368057686,0.48296381078425465,-7.560668220844768,FALSE
GSE40435,LOC100128327,0.005861306480198168,6.6104368037004955,0.9003343599190032,0.37007097860031757,0.4829909816984264,-7.560729895326663,FALSE
GSE40435,IRX6,0.05547141668316801,7.182527665826733,0.9001868432404178,0.3701490864738056,0.48307278877389137,-7.5608627867842095,FALSE
GSE40435,LOC100128172,-0.0076756597524747314,6.693931318965347,-0.9000112996256882,0.37024204773169256,0.4831739730223055,-7.561020898583163,FALSE
