clinical_c,gene_c,delta_c,clinical_brier3,gene_brier3,delta_brier3,clinical_calibration_slope,gene_calibration_slope,simulation,fold,selected_gene
0.5502008032128514,0.5502008032128514,0,0.15716478582321225,0.15716478582321225,0,0.08603638584248105,0.08603638584248105,51,1,NA
0.7628458498023716,0.7628458498023716,0,0.13751502689006634,0.13751502689006634,0,1.2803595331615545,1.2803595331615545,52,2,NA
0.7935672514619883,0.7935672514619883,0,0.12840097388142413,0.12840097388142413,0,1.2712954501277003,1.2712954501277003,53,3,NA
0.6928953399541635,0.6928953399541635,0,0.09914215318242864,0.09914215318242864,0,1.292402100056808,1.292402100056808,54,4,NA
0.7544232130219392,0.7544232130219392,0,0.11560136279911412,0.11560136279911412,0,1.101236158628738,1.101236158628738,55,5,NA
0.6355859709153122,0.6355859709153122,0,0.1369135931237575,0.1369135931237575,0,0.5019576528645483,0.5019576528645483,56,1,NA
0.6873449131513647,0.6873449131513647,0,0.15146379741118735,0.15146379741118735,0,0.8449710247863796,0.8449710247863796,57,2,NA
0.7366720516962844,0.7366720516962844,0,0.10702302398926423,0.10702302398926423,0,0.8805937289896926,0.8805937289896926,58,3,NA
0.7574031890660593,0.7574031890660593,0,0.11395043152960742,0.11395043152960742,0,1.0968572892326443,1.0968572892326443,59,4,NA
0.7507055503292568,0.7507055503292568,0,0.10641463403257716,0.10641463403257716,0,0.9239966097168932,0.9239966097168932,60,5,NA
0.6801801801801801,0.6801801801801801,0,0.17870991941444023,0.17870991941444023,0,0.5235055264370656,0.5235055264370656,61,1,NA
0.7512402551381998,0.7512402551381998,0,0.13417787532526435,0.13417787532526435,0,1.245561142793626,1.245561142793626,62,2,NA
0.7317708333333334,0.7317708333333334,0,0.1837413628576886,0.1837413628576886,0,0.6385595199565179,0.6385595199565179,63,3,NA
0.7591240875912408,0.7591240875912408,0,0.09328205104393436,0.09328205104393436,0,1.034406569866441,1.034406569866441,64,4,NA
0.7557093425605537,0.7557093425605537,0,0.08841681391733029,0.08841681391733029,0,0.9732948710935866,0.9732948710935866,65,5,NA
0.7818599311136625,0.7818599311136625,0,0.07769048702951373,0.07769048702951373,0,1.185934840400842,1.185934840400842,66,1,NA
0.8029661016949152,0.8029661016949152,0,0.14284937140941822,0.14284937140941822,0,1.4299118621635172,1.4299118621635172,67,2,NA
0.6307460437076111,0.6307460437076111,0,0.1476702747953939,0.1476702747953939,0,0.5176912344902488,0.5176912344902488,68,3,NA
0.71900826446281,0.71900826446281,0,0.11276283325036736,0.11276283325036736,0,0.8316359624858599,0.8316359624858599,69,4,NA
0.683371298405467,0.683371298405467,0,0.10333646185303663,0.10333646185303663,0,0.538942520180604,0.538942520180604,70,5,NA
0.7403123192596877,0.7403123192596877,0,0.1612360068191182,0.1612360068191182,0,0.8870129779533803,0.8870129779533803,71,1,NA
0.7430207587687903,0.7430207587687903,0,0.12254173297946294,0.12254173297946294,0,0.7885992115604715,0.7885992115604715,72,2,NA
0.6625766871165644,0.6625766871165644,0,0.14606707363458418,0.14606707363458418,0,0.6853064925619989,0.6853064925619989,73,3,NA
0.782509505703422,0.782509505703422,0,0.12504229928321567,0.12504229928321567,0,1.3329815619716867,1.3329815619716867,74,4,NA
0.6925,0.6925,0,0.09277734685701503,0.09277734685701503,0,0.8425227022970522,0.8425227022970522,75,5,NA
