repeat_id,symbol,n_tested,clinical_c_index,clinical_gene_c_index,delta_c_index
3,KL,517,0.742546926757453,0.7571402281928598,0.014593301435406714
3,PANK1,517,0.742546926757453,0.7659735001840264,0.023426573426573394
3,IQGAP2,517,0.742546926757453,0.7570850202429149,0.014538093485461867
3,ACADM,517,0.742546926757453,0.7576186970923813,0.015071770334928236
3,FUT6,517,0.742546926757453,0.7572874493927125,0.01474052263525949
3,CLCN5,517,0.742546926757453,0.7566985645933014,0.014151637835848385
3,C1QTNF6,517,0.742546926757453,0.7595693779904307,0.01702245123297763
3,CADPS2,517,0.742546926757453,0.7507545086492455,0.008207581891792493
3,TEK,517,0.742546926757453,0.7601398601398601,0.017592933382407083
3,EMCN,517,0.742546926757453,0.7525947736474052,0.010047846889952194
3,HIBCH,517,0.742546926757453,0.7509201324990799,0.00837320574162681
3,TCIRG1,517,0.742546926757453,0.756624953993375,0.014078027235921997
3,PODXL,517,0.742546926757453,0.7562016930437983,0.01365476628634521
3,LRBA,517,0.742546926757453,0.7550791313949209,0.012532204637467848
3,GRAMD1A,517,0.742546926757453,0.759458962090541,0.016912035333087938
3,IFFO1,517,0.742546926757453,0.7534412955465587,0.010894368789105657
3,ACAT1,517,0.742546926757453,0.754066985645933,0.011520058888479956
3,DBT,517,0.742546926757453,0.7518034596981966,0.009256532940743578
3,TNFAIP2,517,0.742546926757453,0.7491534781008465,0.006606551343393496
3,FHOD1,517,0.742546926757453,0.7442583732057416,0.0017114464482885783
4,CYFIP2,517,0.7513986013986014,0.7741994847258005,0.022800883327199095
4,CRYL1,517,0.7513986013986014,0.7704453441295547,0.019046742730953303
4,HHLA2,517,0.7513986013986014,0.768605079131395,0.0172064777327936
4,DDC,517,0.7513986013986014,0.7656606551343393,0.014262053735737967
4,KL,517,0.7513986013986014,0.7619433198380567,0.01054471843945537
4,PANK1,517,0.7513986013986014,0.7683842473316158,0.016985645933014437
4,IQGAP2,517,0.7513986013986014,0.7692123665807876,0.017813765182186247
4,ACADM,517,0.7513986013986014,0.7683658446816342,0.016967243283032785
4,FUT6,517,0.7513986013986014,0.7638755980861244,0.012476996687523001
4,CLCN5,517,0.7513986013986014,0.7682738314317261,0.016875230033124744
4,C1QTNF6,517,0.7513986013986014,0.7641884431358116,0.012789841737210206
4,CADPS2,517,0.7513986013986014,0.7564777327935223,0.005079131394920888
4,TEK,517,0.7513986013986014,0.7637651821862348,0.012366580787633419
4,EMCN,517,0.7513986013986014,0.7614464482885536,0.010047846889952194
4,HIBCH,517,0.7513986013986014,0.7569193963930806,0.005520794994479217
4,TCIRG1,517,0.7513986013986014,0.764538093485462,0.013139492086860605
4,PODXL,517,0.7513986013986014,0.7647957305852042,0.013397129186602852
4,LRBA,517,0.7513986013986014,0.7610047846889952,0.009606183290393866
4,GRAMD1A,517,0.7513986013986014,0.7620537357379462,0.01065513433934484
4,IFFO1,517,0.7513986013986014,0.762292970187707,0.010894368789105657
4,ACAT1,517,0.7513986013986014,0.7633235185866765,0.01192491718807509
4,DBT,517,0.7513986013986014,0.7598270150901729,0.008428413691571546
4,TNFAIP2,517,0.7513986013986014,0.759550975340449,0.008152373941847646
4,FHOD1,517,0.7513986013986014,0.7527603974972397,0.0013617960986382904
5,CYFIP2,517,0.7497055576002944,0.7793522267206479,0.02964666912035341
5,CRYL1,517,0.7497055576002944,0.7726352594773647,0.02292970187707022
5,HHLA2,517,0.7497055576002944,0.7672248803827751,0.017519322782480695
5,DDC,517,0.7497055576002944,0.7640228192859773,0.014317261685682814
5,KL,517,0.7497055576002944,0.766543982333456,0.01683842473316155
5,PANK1,517,0.7497055576002944,0.7747331615752668,0.02502760397497239
5,IQGAP2,517,0.7497055576002944,0.7673905042326095,0.017684946632315013
5,ACADM,517,0.7497055576002944,0.7715311004784688,0.021825542878174398
5,FUT6,517,0.7497055576002944,0.7600294442399705,0.010323886639676094
5,CLCN5,517,0.7497055576002944,0.7698196540301803,0.02011409642988582
5,C1QTNF6,517,0.7497055576002944,0.7660103054839897,0.016304747883695292
5,CADPS2,517,0.7497055576002944,0.7573426573426574,0.0076370997423629294
5,TEK,517,0.7497055576002944,0.7621457489878543,0.012440191387559807
5,EMCN,517,0.7497055576002944,0.7595693779904307,0.009863820390136224
5,HIBCH,517,0.7497055576002944,0.7616856827383143,0.011980125138019826
5,TCIRG1,517,0.7497055576002944,0.7638387927861612,0.014133235185866733
5,PODXL,517,0.7497055576002944,0.7625690099374309,0.012863452337136483
5,LRBA,517,0.7497055576002944,0.7644092749355907,0.014703717335296296
5,GRAMD1A,517,0.7497055576002944,0.7689179241810821,0.01921236658078762
5,IFFO1,517,0.7497055576002944,0.762200956937799,0.012495399337504542
5,ACAT1,517,0.7497055576002944,0.7647773279352227,0.015071770334928236
5,DBT,517,0.7497055576002944,0.7568825910931174,0.0071770334928229484
5,TNFAIP2,517,0.7497055576002944,0.7578211262421789,0.008115568641884452
5,FHOD1,517,0.7497055576002944,0.758133971291866,0.008428413691571546
