path,bytes,md5,provenance
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2670a02b-5a81-45b7-8b6c-f94b21bd2aa1/9391a2ca-3305-4030-b806-a9d9ea612af8.rna_seq.augmented_star_gene_counts.tsv,4242078,0456141c9704cc6dd5e8e43e2d0fb2b2,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2693e892-e285-4d51-b84a-7498437b6956/7a0d5bd0-e053-4438-be82-dc4be659f020.rna_seq.augmented_star_gene_counts.tsv,4253328,87df1b4628fcf2edfab986cbadb70e3f,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/27023402-b661-4cda-98ef-f9b68b3f8c59/7f5dbe11-51b1-4eeb-ab26-e19c7af6f68d.rna_seq.augmented_star_gene_counts.tsv,4249723,fad5216377f6593aaee3201dc7e34061,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/27918218-c6a5-4f1d-b25c-bdf08d4146bd/b146fd10-1cf3-4432-aad1-2181e1797163.rna_seq.augmented_star_gene_counts.tsv,4243338,b3179047307b0130e8507dcc29012044,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/298544f7-b010-45cc-a518-619b8e04e4fc/d8e04fb0-455b-441f-946e-b6a9760b7811.rna_seq.augmented_star_gene_counts.tsv,4241930,87c7a22c8acacb5f2e4acc25d7b5a2c7,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2a8ed8a3-37a6-4492-823c-a86f392d0c44/3fe12cfa-5042-4625-ac9a-c1be80013643.rna_seq.augmented_star_gene_counts.tsv,4254360,62433ac7e48ccedcad44b1b35581b192,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2a9c1676-cb34-430b-8111-6a28c563065b/1ad9938d-af14-4214-b017-af062995d46b.rna_seq.augmented_star_gene_counts.tsv,4218010,6e94a8558182e53974ef502646fa19c9,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2afa2c24-7bbf-4855-acb8-feaa22dc4c33/27ea00ff-5f53-4110-9e56-8674a8e0ae40.rna_seq.augmented_star_gene_counts.tsv,4234515,ca342db167d4f657cb535565318a050e,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2b0106c5-7e32-423b-957f-06c9f2e7751b/f8e2a017-323b-44ef-9199-1f368231bd63.rna_seq.augmented_star_gene_counts.tsv,4265635,0ed8c45c3a9669bdc97ff6f90f446205,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2b2ee0d4-4834-47a8-8362-6e95d83919ad/a35a6a12-5c15-4259-a0d5-b229f69368aa.rna_seq.augmented_star_gene_counts.tsv,4239453,b5dcde79cf6975b9c7fd263489f8e87d,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2b393323-81e3-49e2-9acd-18eb8ab0c563/d96fc441-a213-4f24-b2b1-a23d63883532.rna_seq.augmented_star_gene_counts.tsv,4229140,1ad92ea205ed7df4163dfe60ad5e57df,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2b5b6593-4fe2-4c8a-92c6-5bd5a6c26320/0416ba1c-a9d5-4e25-a95b-7cb73bfeeb65.rna_seq.augmented_star_gene_counts.tsv,4253460,ce4e2504eb6c38ede5747e6defb75908,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2c1dfe31-3404-4bd8-b003-f3f649e21ecb/8c1a6145-2dc9-4776-a120-423c676964d0.rna_seq.augmented_star_gene_counts.tsv,4254227,96acdad60555c08c15e769fa7dbf9a1d,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2d6da3de-d9be-4037-9fd7-e64d5c91ba1e/a3f7a66c-4b4a-4264-848d-8a2e1293ea8d.rna_seq.augmented_star_gene_counts.tsv,4247923,df566522d08112c103415edaa5ffbe36,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2d6dd901-d11e-459e-ba2e-8a587e72633e/edfaa504-ee18-4988-ba3c-23d820c1cead.rna_seq.augmented_star_gene_counts.tsv,4237969,9ac570a358ed58d1a97bde2e824dd6dd,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2e4b4712-a733-4599-8119-926aa5934be9/8db02654-0d3f-4fac-b5f3-2550160dba5e.rna_seq.augmented_star_gene_counts.tsv,4248049,e7b74295b2e91209845818d4a0b1aab5,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2e5ca57e-8530-43b5-806f-8915d421552f/6cc17f1f-5acf-4b48-b919-56b9db01f3be.rna_seq.augmented_star_gene_counts.tsv,4242794,0b35cd93bf00aa60b1904079bb160c0b,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2f9b9698-edc6-4049-809c-9733f05f5c2b/ed920009-6bce-4300-b928-14d0ec474ac6.rna_seq.augmented_star_gene_counts.tsv,4240094,ad090898aaad08b7d31c1724dcd7a81b,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2faa29c8-49e9-4fda-baea-f73583f3a27f/11c9e0b9-c94c-466f-877a-65325a76dcaf.rna_seq.augmented_star_gene_counts.tsv,4240617,3534bda464ff3afaaaca8e72c9c91606,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/2fb6d7bd-f6df-45a4-b8a7-8de33119d52f/bfeb8843-342b-4369-bbf2-55534c3f1bbf.rna_seq.augmented_star_gene_counts.tsv,4221391,4c41c81c17da686baf76523e1e62fcb1,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/304948c1-e699-44b0-814d-defc3a1119f3/02ea1ad2-181d-4357-a895-2754436c31d7.rna_seq.augmented_star_gene_counts.tsv,4225009,d775c4c42df21d51a73bea019ec4923d,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/307fc027-0530-452b-8fa9-d46f7fc73d0e/9cc9f5b7-bbbb-4d3b-8d98-9bf4425a214b.rna_seq.augmented_star_gene_counts.tsv,4239266,25c62ef245b078dc980f9cc9c4844bdf,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/32d5318e-4553-4f8d-81bb-82f59885fc60/c23298c9-3d14-41bb-a14b-4ce8bcfaf89e.rna_seq.augmented_star_gene_counts.tsv,4253256,3f758a0984494e6dbb71e484a0c6cc05,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/32fb5b1c-5eac-4afc-9eac-fdde0dfe60d8/cf882991-9d69-40f0-8b94-2e192b861acc.rna_seq.augmented_star_gene_counts.tsv,4230965,6930c08479472766b706aa3c52da6a08,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/330a912b-ae31-4a54-8611-f32b098ba946/0f89d64f-bd06-445e-a788-20670ccca558.rna_seq.augmented_star_gene_counts.tsv,4247139,dfa579563d24e2ef26f97ccee20b5ed4,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/331a54d0-3061-4e9e-93c7-3fb0f9a96254/c8462133-86a7-4be2-a689-07cebed4cc78.rna_seq.augmented_star_gene_counts.tsv,4259275,9a56ad04b493b45a220635490daad4e9,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3324e6df-28f9-42d8-8465-0fcc2d618004/f08c47f7-7b61-46a2-a961-d5fced8ebde5.rna_seq.augmented_star_gene_counts.tsv,4236104,7856dad36155485af83ab4a94df9cfc6,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/336a927a-fe7a-4c77-8fcb-5307cfd145c4/5899ee97-f282-4f7d-b6f3-26d3cc78606b.rna_seq.augmented_star_gene_counts.tsv,4237650,c4a057fc1b333bc025ad88fe54ab2979,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/342bcdf8-2b01-45b8-9bb7-48f151345ac2/69050be8-52e8-42f9-8b49-9a6b36fad585.rna_seq.augmented_star_gene_counts.tsv,4241544,393ac68fbdab2701ccffacfc633f703d,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/343ba69a-e983-4966-9084-3bf576a08701/e4f0b08d-a91e-4adb-ba40-b91047da3a33.rna_seq.augmented_star_gene_counts.tsv,4245492,f5d5f540de4e0f850c815996a2bf38ec,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/34a71e25-c1fa-4f7a-9407-600964534fc5/30089c34-1338-4817-86d1-0e7536f6c379.rna_seq.augmented_star_gene_counts.tsv,4239750,f986cfe1814e8dd1b577d7c6f1a2169e,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/34bd0526-91b2-4b99-a33b-5d4bc8c68d39/e501f4c1-736f-469d-b7f3-fb03a3b96b86.rna_seq.augmented_star_gene_counts.tsv,4248522,258e249a51763c2c1cc63351025f5e11,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/34fd315d-cfd8-4d85-8114-22311d55a1fc/30478577-87f7-4906-9eec-1cba0d2cac85.rna_seq.augmented_star_gene_counts.tsv,4242838,74504eb462545a1b89af6f6feb8aca19,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3537c794-46e2-4756-b1d5-f32896e24536/a57f68a2-225b-4be1-97b6-cab305c36ef1.rna_seq.augmented_star_gene_counts.tsv,4254673,869573acdbd5ccbd70c53f936723053b,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3545f947-1a52-4e14-a98d-e400a6cb5e60/71710ac2-38e7-43a2-b5dd-62d22c853c20.rna_seq.augmented_star_gene_counts.tsv,4244471,dc90b5b09b4c138a55ae14af0bc4932c,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3629b10d-fb7e-47a0-b2d2-4320de98fa17/6cabddd1-7dc6-45d2-9141-8133784c9605.rna_seq.augmented_star_gene_counts.tsv,4240097,9ed99a3c60bd0bbf5f1993ec0394bce5,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/363d5bdc-23e6-40b0-929c-0805d86471eb/8ea9d251-2a7d-4e6f-b262-fdbf17702c39.rna_seq.augmented_star_gene_counts.tsv,4248450,fe06d823c832227901ff55be425452f7,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/36513c94-fb14-4008-838a-13d23d609382/ac27a479-b614-4615-aa33-91bb554d6813.rna_seq.augmented_star_gene_counts.tsv,4257191,730a59518832654bc78a219fe834efbb,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/369d7929-e499-436c-b1cc-231715d11635/e7993655-5901-4649-8a05-96ad9448369b.rna_seq.augmented_star_gene_counts.tsv,4247208,24a2a6833f95d3942641435281e73263,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/36e0d06c-4153-4bc3-b415-3f18306218e3/a15fd9b5-6691-49c8-a4a2-715acb36dd2f.rna_seq.augmented_star_gene_counts.tsv,4242741,1f2bcdecedc6e71e9fdc0c6f0ebb7a84,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/375080ea-cbbe-4dfb-8da3-cbef10418a2d/e802e3da-f1a3-42e2-97c2-ed8d29a57210.rna_seq.augmented_star_gene_counts.tsv,4244999,78dd4fdef60dc6735536be00ef63454e,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/378d47c4-4eda-40d5-ae71-6601a9e63191/094e72f9-a3fe-48bb-90f8-9ad0f7a40afa.rna_seq.augmented_star_gene_counts.tsv,4225817,84c6a905783eff455094c7b18db7aa8a,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/37faaa8d-fcc6-4feb-beae-cfe8155b03c2/ed302602-af2b-400c-9210-af5dd4ca01f5.rna_seq.augmented_star_gene_counts.tsv,4245781,4d2aeeba253b10a5c9e071c35ef12ae7,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/396123b0-8914-42db-a9f3-4fdf987c5faf/ee899e2d-7689-4327-9886-a73160ffc702.rna_seq.augmented_star_gene_counts.tsv,4249184,dc2bb9cdca6bae0163a035e0f536e504,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/39b522e7-162a-42e6-bdcc-a156016b9a81/f96a4c25-e675-451e-8c8e-9548d1355318.rna_seq.augmented_star_gene_counts.tsv,4235331,399ef377f1bba5bf2668353b550308c3,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/39c94a70-a68c-405c-bfbf-9675fbb1411a/d05527b8-f63e-4d0d-900a-6a237d8d4b7d.rna_seq.augmented_star_gene_counts.tsv,4250235,e9f4c7279725fb3d43b737d4fee7d593,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/39fd293e-c269-4de9-ae9e-4e68f8c20897/54386366-8d10-41b7-98b1-86d861669157.rna_seq.augmented_star_gene_counts.tsv,4241846,abfc8f1546e82a435d65aa89fbf706e4,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3a6bb1dd-89ba-4f26-b7d7-c0c174c0bdf1/1de44fab-3e0a-4e2c-a84b-880cd724bbe4.rna_seq.augmented_star_gene_counts.tsv,4236401,47fe32a89a7c438fc0e12f2e5e6d0f17,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3a9cb52e-6bc0-475c-9eee-230527a3e305/21273777-9444-4ea4-9e68-9ff6303e9997.rna_seq.augmented_star_gene_counts.tsv,4246920,d18b76c160ea916eb3f166f85c1b4499,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3b473c49-9140-4d1d-b9f9-0c9056e93d8a/0f9a5433-ed93-4d87-b9b5-4f7ec4d8992c.rna_seq.augmented_star_gene_counts.tsv,4227510,d592b9ec18939c157e45a5ff8bba9890,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3bca5269-8bb3-4826-bc22-e7b068853f45/44dce722-f50f-4b75-bcf4-aac9afd39e41.rna_seq.augmented_star_gene_counts.tsv,4261628,21b898c27d7114774b3fe1bd3656b911,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3bfbdcb6-1e9a-43e9-9015-d55b279dc559/10ef264c-4000-4286-860a-5a6f633ecb29.rna_seq.augmented_star_gene_counts.tsv,4254105,7946a84c82ffb0ca618d5d00a68f43bb,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3c0ebda3-32a1-43ca-9b7b-0cb4c8caa33f/07d27a21-8ff2-48b1-81f4-94568d777837.rna_seq.augmented_star_gene_counts.tsv,4244171,3f0965b9b6f6e1bcf9dfca93f854fd18,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3c5c707d-2046-4dcd-a566-bea1eaf24f74/69003cd5-2aeb-4d84-a490-76667572ca0f.rna_seq.augmented_star_gene_counts.tsv,4250626,8d0ce3a27e891768675600cb4df19936,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3c7b458e-ecca-4d6a-b1c7-48152e184c0b/469940c4-270b-4ea2-b341-b211ceb54eac.rna_seq.augmented_star_gene_counts.tsv,4257980,c3445bcb0693cd8fe5904d98784ad91a,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3ce8971c-7d06-4da7-af07-efaf4c9f6a75/742a828a-1f14-422d-97c7-1fa496c6da2d.rna_seq.augmented_star_gene_counts.tsv,4240144,f1bc48b871a0b45c52c85c826f43388b,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3de35a77-f963-45ff-bfad-a5f24dda75ef/732dff9f-5bcf-43c2-8ce4-062e2f49165a.rna_seq.augmented_star_gene_counts.tsv,4257008,78b6e46823750888607a7ef45186aa24,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3dff6d1d-98ca-49b9-a6e4-5a4da59fb2f8/12debe80-71c0-43a9-bdf8-a859a57a9638.rna_seq.augmented_star_gene_counts.tsv,4240147,aaf89664d561aa7f525070f3ce934d45,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3e2569b7-b145-4bda-9bdf-24105aefe42c/a7ed91c1-2933-4a5b-99a1-175fed1a2da3.rna_seq.augmented_star_gene_counts.tsv,4269672,eb6db9440486a3ab4eb291785ab40d31,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3f22ab0f-057b-4d34-8722-63ec8c8d1d33/b7a978df-db12-4e0e-a720-0a03f753d239.rna_seq.augmented_star_gene_counts.tsv,4221758,b958502700aad7ed80d174e7afd94719,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3f311bca-c591-4dbe-bfb2-fc513259f21c/3b86d9c3-51a8-40b8-ae46-7f09de8041cb.rna_seq.augmented_star_gene_counts.tsv,4244158,f2c94ab486488e4e47bcf62d488085c2,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3f5f2871-02ed-48d4-9d26-e4fe823c7df0/529f4ec4-a6e5-4fad-a00a-75d2f060b356.rna_seq.augmented_star_gene_counts.tsv,4244915,92375ac92f742af4080e556515452432,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/3fcab96a-b477-48f8-8acd-5c8b76e0c952/01d5f6a9-fd9b-4472-aa39-a4367105c661.rna_seq.augmented_star_gene_counts.tsv,4245259,11258b73db4a02ad836e09f9806532d9,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/409aef9c-9085-4e66-a304-fc2aaabaf0d7/fad212ad-def1-4a4d-9e87-877b77d2f852.rna_seq.augmented_star_gene_counts.tsv,4244681,89b83bed681be7e3e122d6cb01ac307d,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/40b17492-39d1-4ce2-8f91-9e1cba32f42a/aa06d89c-4a87-44b7-92c9-698d8dfb306f.rna_seq.augmented_star_gene_counts.tsv,4258631,f588163203bcc38bc4777b20efe78dcc,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/4134fa64-6365-4a43-b990-48342be44405/2a0d7ffd-21a2-4c9f-b420-9f78e9b8689b.rna_seq.augmented_star_gene_counts.tsv,4214996,46a1b09a77703f30d0990dfacc1923ad,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/41954992-a111-4fbb-b6e2-d5ac8f564bf6/3e6f757e-efc5-414d-ae8d-5e4e0278ebe0.rna_seq.augmented_star_gene_counts.tsv,4229691,3a176d8b18770113a02b643d0ace68c4,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/41cc637e-36ce-4e10-8175-f24909ff0472/87ac9e43-f50d-432d-9fc1-929f1eb8cae7.rna_seq.augmented_star_gene_counts.tsv,4242354,18b89aa2a126ff867a271d53649171af,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/421291fd-adda-42ab-8574-209da13d33a6/12ebe3f6-41f7-4239-a6b5-325c33468eca.rna_seq.augmented_star_gene_counts.tsv,4239579,af06925009a343343655d5f1f3609b1e,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/424b672b-e409-4b9c-821f-b9d16cc3f454/858bd794-e93f-45ac-a5b9-be348fe61c2d.rna_seq.augmented_star_gene_counts.tsv,4256929,f0b1e7a66b8e7271ae5b49f76eb4370b,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/429ed057-ecc0-41e3-8774-afffe246bcee/86b19fed-9fed-493b-afc2-49104cedfcc2.rna_seq.augmented_star_gene_counts.tsv,4251313,36807b0940e710e934553ffbfbd5ee54,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/432ac91a-657b-4630-a5c8-0499aed1b13c/23a6e0fb-4184-4059-a0a9-ffa2b96c6024.rna_seq.augmented_star_gene_counts.tsv,4227509,252683c2f7255005642054c054c09ad8,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/4488f655-ed4d-44d1-acad-20d9c530f84d/57e4c187-b93b-4870-9b3c-29e8098d371e.rna_seq.augmented_star_gene_counts.tsv,4242682,6784166dbc391c92b6e4c564a70426ed,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/44c858ac-1ce0-491a-aef5-979224aa09f5/144cc9bb-bd29-4986-89a7-5855168dac8e.rna_seq.augmented_star_gene_counts.tsv,4228675,b0f0565c1241c71c59ef841b045f2a0d,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/44dade70-3ecc-4be0-88a8-772cb763d5bb/e4497835-a45f-488e-905c-b06d578efef8.rna_seq.augmented_star_gene_counts.tsv,4231641,d199c5212d05d4700b3e453962b787da,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/44f16ded-c9e7-422c-a03c-1ec124acd76c/2ec949e3-0412-4303-bc39-cd59cbf6f7f6.rna_seq.augmented_star_gene_counts.tsv,4242191,5d59ae56a2fed77350bf7fed0f0f7b01,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/450ec77d-c822-4d53-9a2b-bd6e4b6b9a62/c655f295-56e4-4008-acf2-d58664750178.rna_seq.augmented_star_gene_counts.tsv,4236794,d1578c10f26a0142279469da03a4f938,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/451091ae-1364-4e63-b2c6-82e72aae9458/74a834ab-a968-463b-9cb6-4c9504047eac.rna_seq.augmented_star_gene_counts.tsv,4243981,1b6fdfe2b19f80ef9934bedbc4c17d1b,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/457ef116-5df9-4a29-b802-65622d6ca5e9/9aae9ce6-45b5-4a4b-a17c-f0d89cbbcd50.rna_seq.augmented_star_gene_counts.tsv,4214682,b692a105925255131d147e0d1a2f2a4a,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/460999dc-ccec-4f00-bdf5-cf285375fade/b4d2a445-007a-405d-a55f-d8ad0213fd48.rna_seq.augmented_star_gene_counts.tsv,4251335,2e4463ce323cd7c3b5fe79ebac681f8d,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/466888ef-7b80-471e-822c-bf355ef474b8/c61e31b4-5c74-4d86-97cb-16be49b8a5b1.rna_seq.augmented_star_gene_counts.tsv,4256508,fe1c708b1490ac68b7d04ededbeebb16,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/46b3a547-c7a4-4499-9a77-29eb56f0a570/7a1e8ebe-3614-40bb-a489-6a96f10ceaa9.rna_seq.augmented_star_gene_counts.tsv,4239866,b53ea08bbe6e06924062541c83fb2b2c,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/4845a010-e208-4c1b-85b1-99fbd155edf2/49c74a84-f031-447e-bd7f-73f76b7cfcd8.rna_seq.augmented_star_gene_counts.tsv,4247550,3ba3953575831ce2576bc6cee6e45bb0,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/4850ae76-fede-466d-9362-c0d2e16335ad/06f4ee9f-fc42-43cb-afa5-25af6e7533b6.rna_seq.augmented_star_gene_counts.tsv,4261262,1ec72bebda850756ffed8ee2f050160c,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/485e84af-cd91-4096-a2e4-d2594481e5bf/2122974f-374d-4ede-b52b-e53af658818c.rna_seq.augmented_star_gene_counts.tsv,4242281,26176146e2cb35cfee8442d47a68d27e,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/486f1d07-6c9a-445d-b603-129238a55dbb/0c4b52ed-af53-4fcd-87b4-8e16bcb1eab9.rna_seq.augmented_star_gene_counts.tsv,4233004,14dc1ff2bd5c14d426aad58263c699c4,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/489b2714-26c8-4889-9ca9-378957da1a6c/2729fb2c-5d3d-42c7-b60e-8fc166e35f73.rna_seq.augmented_star_gene_counts.tsv,4200392,5cf267af0d66215bbd588040dac39ca6,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/4962d196-c54d-442d-b7b3-dd34f8082781/e328dc67-2ba2-408a-a137-75792cc02e52.rna_seq.augmented_star_gene_counts.tsv,4234881,f9530cef77aa82b49da83c14ba3ffb14,cached public input; original retrieval date unknown
data/raw/TCGA-KIRC/Transcriptome_Profiling/Gene_Expression_Quantification/499d7906-265e-4836-b2b5-55203bf08e2d/230c0566-f0a7-43e2-b247-cee9fd1cb6a2.rna_seq.augmented_star_gene_counts.tsv,4252040,6961d67c70bd6b6aa2559f3f70b0bc3f,cached public input; original retrieval date unknown
