symbol,tier,pathway_class,main_hr,main_hr_ci_low,main_hr_ci_high,main_log_hr,main_fdr,main_ph_p_value,main_n,main_events,ph_diagnostic_p_ge_0_05,main_warning_count,main_warning_text,stage_complete_log_hr,stage_complete_p_value,grade_complete_log_hr,grade_complete_p_value,sensitivity_pass
ACLY,strict_only,Metabolism,0.7628078003321971,0.6537809013230196,0.8900164245699681,-0.27074917938760545,0.0033542149558637,0.37362442516320177,517,170,TRUE,0,NA,-0.2278098835470481,0.00311358813527056,-0.31670508270772585,2.7556894052097064e-6,TRUE
KLHL3,strict_only,Unclassified,1.3068482589708657,1.1219933793891883,1.5221590459873615,0.2676183291805042,0.00336549145696521,0.36409600433015377,517,170,TRUE,0,NA,0.23524793473129976,0.00210727666349391,0.14865787680263357,0.04067195219167422,TRUE
BARX2,strict_only,Unclassified,0.7760352524059787,0.6716060281429437,0.8967023637980706,-0.2535573314725349,0.00336786737284599,0.27431727765477104,517,170,TRUE,0,NA,-0.25442648637702014,4.114301460675138e-4,-0.26536806222008874,2.4893757113273536e-4,TRUE
CHST9,strict_only,Unclassified,0.7650283399444049,0.656604273447403,0.8913563078796725,-0.26784240016281474,0.0034078468790025,0.2706473364531703,517,170,TRUE,0,NA,-0.27520433450510623,2.887466137099369e-4,-0.3051790511325988,5.826474454704999e-5,TRUE
COL9A2,strict_only,Unclassified,1.3137184495092806,1.1240436359771593,1.5353996138065744,0.2728616273235224,0.00346716437053744,0.3256820554736882,517,170,TRUE,0,NA,0.25084711573111584,0.00135177472994696,0.35184957347778806,6.081575619036332e-6,TRUE
NR3C2,strict_only,Metabolism,0.7624135518714622,0.6529172912894232,0.8902726759300867,-0.27126615152275924,0.00346721830501979,0.7755383056376658,517,170,TRUE,0,NA,-0.3141270684603286,3.6297537275130834e-5,-0.35144236304668663,1.0714262965182344e-6,TRUE
ARL4D,strict_only,Unclassified,1.3233574042056893,1.1274154309385145,1.5533536008179127,0.2801719954416486,0.00349291601532813,0.9480687923129278,517,170,TRUE,0,NA,0.2287990760015899,0.00321980827453306,0.21116886920207853,0.00704370910179894,TRUE
SNX33,strict_only,Unclassified,0.7619525194265202,0.6520910859516135,0.8903229232357598,-0.27187103570075266,0.0035448695424761,0.7989282393723459,517,170,TRUE,0,NA,-0.22839875653151004,0.0031198457804084,-0.20394151348684417,0.00882284528759336,TRUE
GIMAP4,strict_only,Unclassified,0.7845955170454417,0.6827688790277787,0.9016083542711654,-0.2425869589045761,0.00356543179785612,0.6929927863419832,517,170,TRUE,0,NA,-0.2440960110957921,5.797867597950729e-4,-0.19310334797408815,0.00699934948758012,TRUE
CTSH,strict_only,Immune,0.7422872242870185,0.6257374905632033,0.8805454869641907,-0.2980190159901514,0.00356684287205942,0.7231682799740925,517,170,TRUE,0,NA,-0.2856283851688174,8.803692953858181e-4,-0.26975048728797446,0.00195653394080889,TRUE
CMTM3,strict_only,Unclassified,1.3166929223318722,1.1245276533897466,1.541696414928424,0.27512323105764996,0.00357660136612949,0.3953398665193372,517,170,TRUE,0,NA,0.3058612049804884,1.0270402244733744e-4,0.33625592469047755,1.2223886342522524e-5,TRUE
GLOD5,strict_only,Unclassified,0.7524829307375543,0.6390894168183049,0.8859958343080498,-0.284376966021622,0.00364466521040198,0.16810261313932623,517,170,TRUE,0,NA,-0.29531424002632817,2.9206920802656174e-4,-0.2882546627085501,4.995925840930404e-4,TRUE
SERPINA5,strict_only,Angiogenesis,1.308940428729292,1.1212707346696105,1.5280208365260377,0.26921797690005983,0.00367011103171932,0.5583117443679089,517,170,TRUE,0,NA,0.25295203824481904,9.025422880224664e-4,0.22249642110268156,0.00191272887622552,TRUE
UGT8,strict_only,Unclassified,0.7621071694916035,0.6517628579611358,0.891132918508739,-0.27166809080727033,0.00372297035163153,0.04987784617371881,517,170,FALSE,0,NA,-0.2999879501149347,1.2783279479486234e-4,-0.3333414364756148,1.2751313814986802e-5,TRUE
SLC11A1,strict_only,Unclassified,1.3038574190557564,1.119040732827712,1.5191977551441624,0.2653271163113641,0.00374697489778868,0.7489045706386541,517,170,TRUE,0,NA,0.2941429159065858,1.436160101679175e-4,0.36763661613835014,2.2166444531692786e-6,TRUE
LYZ,strict_only,Unclassified,0.7788867499283882,0.6742903946709344,0.8997081583967552,-0.24988962246246504,0.0038135072764569,0.8036010106559307,517,170,TRUE,0,NA,-0.2318634723650296,0.00179592588468028,-0.2420102357692509,5.345425069625537e-4,TRUE
MYL3,strict_only,Unclassified,0.7532853821930552,0.6395724261494364,0.8872159646437835,-0.28331112936590835,0.00385146571851921,0.31184187711750266,517,170,TRUE,0,NA,-0.305643808409734,2.2914796266770856e-4,-0.3775989344025217,3.965284911921192e-6,TRUE
UCHL1,strict_only,Unclassified,1.286754188860067,1.1123443903748271,1.4885105340361315,0.25212291492531314,0.00385271007498366,0.939872698502162,517,170,TRUE,0,NA,0.27011575391662124,1.845153633145707e-4,0.3208409243674358,1.982063977635121e-5,TRUE
HAPLN3,strict_only,Unclassified,1.3159131362637664,1.1222001787228992,1.5430646109522017,0.2745308248460446,0.0040291518360201,0.8139072515596107,517,170,TRUE,0,NA,0.29992397269308585,1.5942432889134986e-4,0.4116245982052984,4.258888046228245e-7,TRUE
TRPM3,strict_only,Unclassified,0.7742504757858627,0.6674207441751958,0.8981797531562451,-0.2558598456170825,0.00404418966776613,0.28896336940166784,517,170,TRUE,0,NA,-0.2714179125215035,2.30703785144748e-4,-0.3021876309389238,2.5356107776356388e-5,TRUE
NDRG1,strict_only,Hypoxia;Immune,0.7857723704429913,0.6831321141674176,0.9038342735564614,-0.24108813353092895,0.00406450184235816,0.8026714583691555,517,170,TRUE,0,NA,-0.23193719800284285,0.00110376613155229,-0.28134961766460354,1.4996998520204416e-5,TRUE
TTK,strict_only,Unclassified,1.3348868977027883,1.128727123258614,1.5787013468004525,0.28884656744131987,0.0040673043248494,0.6565750176038928,517,170,TRUE,0,NA,0.31581579049700736,1.5165563706778413e-4,0.4295307625604731,8.141343416908195e-8,TRUE
GRAMD1C,strict_only,Unclassified,0.7777290984936462,0.6720803147390741,0.8999855186631516,-0.25137701789062106,0.0040673043248494,0.9309553899525056,517,170,TRUE,0,NA,-0.2939742698249707,4.535587737322446e-5,-0.3220403372616397,8.10060832003335e-6,TRUE
TUBB6,strict_only,Unclassified,1.3735938032052006,1.1420949742771913,1.6520166699777483,0.3174305192377207,0.00411535478594726,0.2766176199825746,517,170,TRUE,0,NA,0.33284145031846424,3.311343479503935e-4,0.4109541980008781,9.240252494649586e-6,TRUE
PNMA2,strict_only,Unclassified,0.7794986971144866,0.6742315810627937,0.901201064840943,-0.24910426192317972,0.00419202831065843,0.490607277519587,517,170,TRUE,0,NA,-0.21101589673987176,0.00290548266715079,-0.2219990852006129,0.00133346336155282,TRUE
HS6ST2,strict_only,Metabolism,1.2687694531309244,1.1043693904036702,1.4576426503542788,0.23804749620740337,0.00423508031547361,0.04519138508416184,517,170,FALSE,0,NA,0.22697580154178904,0.00115733350632685,0.2112017897004234,0.00352998355794551,TRUE
ANKRD36B,strict_only,Unclassified,1.317989244843854,1.121657367917454,1.5486865233625515,0.2761072758375017,0.00432351947965076,0.28901188331097266,517,170,TRUE,0,NA,0.23501646294777265,0.00305046972901079,0.22368423440783047,0.00488810187885464,TRUE
C3orf70,strict_only,Unclassified,0.7681107345254902,0.6583476342245933,0.8961741028935077,-0.2638213706481412,0.0043430821269446,0.56448817116269,517,170,TRUE,0,NA,-0.2761022934212561,3.9270885156822687e-4,-0.2508537631511605,0.00126412881867674,TRUE
IGF2BP3,strict_only,Unclassified,1.2839432585360806,1.1092912921414282,1.4860932406292366,0.249936013120034,0.00437568063623567,0.6091111536049244,517,170,TRUE,0,NA,0.28338787069189814,9.641063755205376e-5,0.3737654538381943,1.855011781858877e-7,TRUE
FGFBP2,strict_only,Unclassified,0.7535175664617867,0.6385471410307586,0.8891884192762253,-0.2830029480330055,0.00437568063623567,0.4237744556641373,517,170,TRUE,0,NA,-0.26023425204201817,0.00184305157338536,-0.34635189571867325,1.9074812505887665e-5,TRUE
HK3,strict_only,Unclassified,1.3135426119437004,1.1195180178082025,1.5411937690559578,0.2727277711427092,0.00445020764425143,0.4990821824182493,517,170,TRUE,0,NA,0.30713560488598857,1.4756863230019603e-4,0.3680127947001402,2.0121365723049697e-5,TRUE
LYPD6B,strict_only,Unclassified,1.2909974169667504,1.1113313121497337,1.4997096836863577,0.25541511106215564,0.00449418121512353,0.5836068209821922,517,170,TRUE,0,NA,0.20702518416623608,0.00739307644910913,0.18213969148843143,0.01769184331187917,TRUE
PDGFRL,strict_only,Unclassified,1.2725262543816156,1.1046906287030254,1.4658611433969426,0.2410041013567077,0.00449418121512353,0.36557905785756256,517,170,TRUE,0,NA,0.2770453850860835,8.427700565737879e-5,0.29297169719226573,1.4802420821458424e-5,TRUE
CCNE2,strict_only,Unclassified,1.3160978230856455,1.1199713546327992,1.5465694481968937,0.2746711637922229,0.00453851026270031,0.802620701238907,517,170,TRUE,0,NA,0.28759556117546176,4.07635919146218e-4,0.3121789036509401,1.272862867210526e-4,TRUE
AFM,strict_only,Unclassified,0.7422999050696331,0.6229696400301356,0.8844879648384338,-0.2980019327454376,0.00458028999005998,0.5378175850268975,517,170,TRUE,0,NA,-0.31083574612368087,5.1519634811933e-4,-0.35972758127579246,2.4593477756838976e-5,TRUE
CDKL1,strict_only,Unclassified,0.7586551504220457,0.6448614617900533,0.8925291265882472,-0.2762079521035346,0.00459039945414642,0.8468554654489948,517,170,TRUE,0,NA,-0.31954488012138765,9.022451098237108e-5,-0.3334730390940106,3.7439276196370555e-5,TRUE
APLNR,strict_only,Immune,0.7676039910282693,0.6567861826412242,0.897119797303032,-0.26448131550271686,0.00467597866966298,0.9986074973274006,517,170,TRUE,0,NA,-0.29236301348136584,1.6894973987523562e-4,-0.29509224083812086,1.0698676046831668e-4,TRUE
SCG5,strict_only,Unclassified,1.2978378223174745,1.1126972052086683,1.513783808526674,0.260699666190252,0.00474364555149429,0.9608357999805056,517,170,TRUE,0,NA,0.297715630730598,1.3918715792873837e-4,0.2370394054444345,0.00121031265134689,TRUE
CXCL5,strict_only,Unclassified,1.2915373672127293,1.1101633277287295,1.5025435710612698,0.25583326632353226,0.00483568387674515,0.35002162551015814,517,170,TRUE,0,NA,0.2881997502461904,1.732800983902233e-4,0.3065190473188793,4.6125141680775174e-5,TRUE
ARHGAP22,strict_only,Unclassified,1.3328474912246042,1.1245099824082336,1.5797836058860353,0.28731762446713444,0.00483568387674515,0.2689878178272186,517,170,TRUE,0,NA,0.3330079412764816,8.235201548088028e-5,0.31889842816893216,1.6824721101079887e-4,TRUE
CCNA2,strict_only,Unclassified,1.3046259696644915,1.1147416462172872,1.5268550578501026,0.26591638640930504,0.00483568387674515,0.967686429738034,517,170,TRUE,0,NA,0.29784138120892606,1.632414319509274e-4,0.40746073877803896,8.669257723604539e-8,TRUE
BPHL,strict_only,Metabolism,0.7709196202367564,0.6607385141775224,0.8994739191278746,-0.2601711647618517,0.00493347180844153,0.6570791698194601,517,170,TRUE,0,NA,-0.28709766780788937,2.2864089301448244e-4,-0.37999387355341474,8.832486866818766e-7,TRUE
SLC38A3,strict_only,Unclassified,1.2776497133072688,1.1049159668696578,1.47738727546754,0.24502222864196296,0.00493347180844153,0.9748774908749434,517,170,TRUE,0,NA,0.20520232186887155,0.00296119365316791,0.2213758030784893,0.00174552735423593,TRUE
LDHA,strict_only,Hypoxia;Metabolism,0.772218971274979,0.6624939722703354,0.9001170796368444,-0.25848712762811954,0.0049339177395494,0.9178844523240042,517,170,TRUE,0,NA,-0.23134172116732424,0.0033312418886493,-0.1817407505687594,0.01623575451306655,TRUE
CLCNKA,strict_only,Unclassified,1.2915212562717937,1.1093965481482315,1.5035445695104137,0.2558207920104917,0.00504359774233627,0.573629022533747,517,170,TRUE,0,NA,0.2359658648506284,0.00145624602740921,0.18568975330429308,0.00876937194097711,TRUE
VCAM1,strict_only,ECM/EMT;Immune,0.7634402913881001,0.6503016916788243,0.8962625900758151,-0.2699203611954109,0.00504359774233627,0.9144571152787304,517,170,TRUE,0,NA,-0.19475561954348977,0.01346272765930559,-0.22849551762997905,0.00229490216819174,TRUE
CA2,strict_only,Immune;Metabolism,0.7600069388192184,0.6456056513199472,0.8946801284536909,-0.27442771571815133,0.00505816192707737,0.4179686793427645,517,170,TRUE,0,NA,-0.29676088586078964,2.611393008835e-4,-0.31864062494246304,1.1038231738481868e-4,TRUE
SLC25A4,strict_only,Metabolism,0.7379708161971736,0.6159555294339015,0.8841562410507819,-0.30385099961184103,0.00508306390546423,0.7301690866569563,517,170,TRUE,0,NA,-0.34301354507376053,1.4056740804560408e-4,-0.4329809640349008,2.31522703862169e-7,TRUE
PROM2,strict_only,Unclassified,1.2809459944686228,1.1054343952753438,1.4843238529198373,0.24759886314112664,0.00511145767985398,0.5568400649954296,517,170,TRUE,0,NA,0.22984928176244523,0.00168186242729344,0.30535694486521425,1.9452803172431516e-5,TRUE
GCGR,strict_only,Unclassified,1.2685391133426092,1.1010523829289098,1.4615031101421734,0.237865933907893,0.00511690870566056,0.7746890976099544,517,170,TRUE,0,NA,0.17618980445612945,0.01234562960856535,0.17388179006629803,0.01176556653310527,TRUE
ILDR1,strict_only,Unclassified,0.7756008026349785,0.6664205712214698,0.9026681213418144,-0.2541173207573184,0.00526611651791216,0.5738033418626811,517,170,TRUE,0,NA,-0.24833736396360212,0.00130926952394369,-0.28765446285825264,1.2890162190922288e-4,TRUE
HOXB5,strict_only,Unclassified,1.3005239195919192,1.111683573325866,1.5214423474573937,0.2627671983494373,0.00526611651791216,0.440549241545858,517,170,TRUE,0,NA,0.2266346826816932,0.00428310773625397,0.2092452242975168,0.00624241732017828,TRUE
PCK1,strict_only,Hypoxia,0.7667733720955485,0.6541490398530747,0.8987881481670191,-0.26556399442358786,0.00533981968252272,0.2195257632275289,517,170,TRUE,0,NA,-0.2869758193079856,3.0710319051640986e-4,-0.4015035557778434,2.776893649495039e-7,TRUE
GABRE,strict_only,Unclassified,1.308917845248545,1.1142036803101163,1.5376595463526386,0.26920072349793933,0.00534291705343202,0.1286439047288353,517,170,TRUE,0,NA,0.2525688966815119,0.00197161172693349,0.2789590256721487,4.704833051884554e-4,TRUE
POLQ,strict_only,Unclassified,1.311570462602392,1.115063255675717,1.542708065766743,0.27122524560851,0.00534578989861439,0.4647840331466103,517,170,TRUE,0,NA,0.3001218196929398,2.181634145909883e-4,0.3555918293011741,5.104807271901066e-6,TRUE
TNFRSF11B,strict_only,ECM/EMT,0.791514126260494,0.6881584809044612,0.9103929246741218,-0.2338075523655091,0.00534578989861439,0.7469545545501397,517,170,TRUE,0,NA,-0.2210902542705521,0.0019366377658563,-0.1957203790298712,0.00701204195333422,TRUE
DIAPH2,strict_only,Unclassified,0.7804842653347737,0.6725881701851313,0.9056889720012324,-0.24784069895468577,0.00552132827149434,0.9080746656717548,517,170,TRUE,0,NA,-0.2171472398603154,0.00248062102503043,-0.2217604378292375,0.00183697285014176,TRUE
HLA-DPA1,strict_only,Unclassified,0.7843434023910439,0.6778155176704982,0.90761358634669,-0.24290834127764932,0.00556220510141762,0.5738875652281107,517,170,TRUE,0,NA,-0.21380185369113203,0.00400873445556018,-0.1819071718109821,0.01197978937762094,TRUE
PLAU,strict_only,Immune,1.272385016808788,1.1008754257433506,1.4706147427228808,0.24089310528814417,0.00556220510141762,0.4005227363428773,517,170,TRUE,0,NA,0.26822064947484325,2.19160810692888e-4,0.2874969008885454,6.456497982800686e-5,TRUE
CXCL1,strict_only,ECM/EMT;Immune,1.2700092299247363,1.0999757974458828,1.4663263026688325,0.23902416810136337,0.00557262964993499,0.05708698864376023,517,170,TRUE,0,NA,0.265370302518779,2.739513127099274e-4,0.2880030084324088,4.848961512444846e-5,TRUE
DYNLL2,strict_only,Unclassified,0.7530711914456775,0.6347335647413137,0.893471293922421,-0.2835955118986626,0.00569613120763504,0.1854899946796106,517,170,TRUE,0,NA,-0.3012820063284942,5.415452111511888e-4,-0.37556000111764226,4.202418796494887e-6,TRUE
GRB10,strict_only,Unclassified,0.764193683733071,0.6497787379584556,0.8987551487024174,-0.2689340092049195,0.00571210739022298,0.745646708549157,517,170,TRUE,0,NA,-0.29632575136204314,2.3397264530015296e-4,-0.3480069137880022,9.139144988715007e-6,TRUE
CD93,strict_only,Unclassified,0.7742750776867127,0.6633215979634995,0.9037876917732348,-0.2558280710030998,0.00583693389005343,0.8429002892100234,517,170,TRUE,0,NA,-0.2574880257946934,0.00102366094913428,-0.29016681425391,1.9233064667652025e-4,TRUE
NRM,strict_only,Unclassified,1.357482945040382,1.1283363902680863,1.6331653946193117,0.30563220924086776,0.0058593231781927,0.940131690189928,517,170,TRUE,0,NA,0.3050806182011215,0.00103697147674705,0.3111088736919602,2.452226843951791e-4,TRUE
DYSF,strict_only,Unclassified,0.7764575314459558,0.6662328736902808,0.9049182679920084,-0.25301333016730077,0.00587063077522811,0.6513570459767908,517,170,TRUE,0,NA,-0.2612497313029833,6.508584880241065e-4,-0.2806863418980305,5.045726906119669e-5,TRUE
NPNT,strict_only,Unclassified,0.7719353070413154,0.6598610841838084,0.9030447961543716,-0.25885453163798794,0.00596213092755537,0.9460177028841608,517,170,TRUE,0,NA,-0.28051193962396187,4.280582491482829e-4,-0.32817916223016036,4.726658589112445e-5,TRUE
CTDSPL,strict_only,Unclassified,0.7369758355488337,0.6124287517814243,0.8868515408576797,-0.3052001749167108,0.00600479136567457,0.08836136660390118,517,170,TRUE,0,NA,-0.356014387354378,1.1915725385394338e-4,-0.3995288447651038,1.6295357268501183e-5,TRUE
GIMAP7,strict_only,Unclassified,0.7816652511647854,0.673063460007959,0.907790425692225,-0.24632869764811385,0.00604858449932291,0.7010028491569082,517,170,TRUE,0,NA,-0.2610903661712086,5.262519072722221e-4,-0.2116095684294236,0.0046990397836493,TRUE
HECW2,strict_only,Unclassified,0.7816427873481608,0.6729685544369276,0.907866263565014,-0.24635743647126665,0.00607424112649827,0.4901661880220732,517,170,TRUE,0,NA,-0.26256805905658226,4.840168506295088e-4,-0.29330894445560834,8.005011300220783e-5,TRUE
CTXN3,strict_only,Unclassified,0.7571274417384625,0.6392447647504924,0.8967487801909093,-0.2782236886725726,0.00613018389170043,0.8981995742810878,517,170,TRUE,0,NA,-0.2986337143469349,6.543480284888962e-4,-0.3106891233055049,4.22930323754285e-4,TRUE
GBGT1,strict_only,Unclassified,1.3133290768627437,1.1121237276287668,1.550936484208262,0.2725651936690267,0.0062915624377526,0.20931381613684352,517,170,TRUE,0,NA,0.2898352610598209,4.7757995457392696e-4,0.27935825189475505,8.46110334997427e-4,TRUE
GNG7,strict_only,Unclassified,0.7545016290176635,0.6353075346029752,0.8960584869280126,-0.28169784170742773,0.00631636879053751,0.04618996422324634,517,170,FALSE,0,NA,-0.29579526437468745,7.225341069559045e-4,-0.33747336828102326,3.589061587757325e-5,TRUE
ARHGEF3,strict_only,Unclassified,0.7684030727589842,0.654136130689027,0.9026305909803698,-0.2634408491902336,0.00638393518407013,0.7219547693207294,517,170,TRUE,0,NA,-0.2900801834835842,4.1584400504077537e-4,-0.3013936545912648,1.1495529576209603e-4,TRUE
ALDH4A1,strict_only,Unclassified,0.7765330682707136,0.6652935626515941,0.9063722241871656,-0.25291605098888054,0.00639505778721305,0.03960148221824593,517,170,FALSE,0,NA,-0.25750163528096864,0.00126012272171914,-0.2517150885008612,0.0011889852012601,TRUE
HLA-DOA,strict_only,Immune,0.7824553091662846,0.6734344139254284,0.909125370166041,-0.24531847108536908,0.00642389664028664,0.6219544027168337,517,170,TRUE,0,NA,-0.18041516883149805,0.01450286681996986,-0.2143837503196793,0.00384106881125236,TRUE
NPDC1,strict_only,Unclassified,1.342832240017342,1.1207268656530602,1.6089544028011218,0.29478099538075364,0.00659789194526411,0.9320058258806526,517,170,TRUE,0,NA,0.2538306890887649,0.00474968705017207,0.19919403553413784,0.02114667149525458,TRUE
PIK3R6,strict_only,Unclassified,1.2762514775859972,1.0988232335193824,1.4823292631186529,0.24392724825199147,0.00661575931143735,0.28645463228271023,517,170,TRUE,0,NA,0.2710946960192388,2.480440127533138e-4,0.2869905201993793,1.053929043194333e-4,TRUE
SEMA5B,strict_only,Unclassified,0.7734128515039429,0.6604626149874652,0.9056794817717466,-0.2569422830554259,0.006689305400309,0.9410477099497102,517,170,TRUE,0,NA,-0.2243985250570386,0.00332507209241788,-0.2652215511815502,3.4426845178505707e-4,TRUE
IL18R1,strict_only,Immune,0.7879084083109913,0.6804655543194871,0.9123160694122168,-0.23837342898772815,0.00673229719160171,0.6426607410419426,517,170,TRUE,0,NA,-0.2208574257522482,0.00206267889809212,-0.18175683023846012,0.01096563058641588,TRUE
CENPF,strict_only,Unclassified,1.3290642260274097,1.1155212459389,1.5834854991211778,0.2844751051453652,0.00680583687762996,0.2772257713289747,517,170,TRUE,0,NA,0.3331162725171508,1.2637802962645037e-4,0.4007908090735211,1.7990277362599835e-6,TRUE
TEX11,strict_only,Unclassified,0.7807953274781817,0.6703292960916295,0.9094654626707932,-0.24744222817602993,0.00687165501948386,0.9387706472754912,517,170,TRUE,0,NA,-0.20660838733981,0.00724987248908727,-0.25652300798687017,5.775169781274812e-4,TRUE
ALDH5A1,strict_only,Unclassified,0.7712547263861177,0.6571250438799393,0.905206487734479,-0.25973657556592933,0.00687199022161461,0.6124245231719869,517,170,TRUE,0,NA,-0.27331192912526914,7.783324364492237e-4,-0.3124710425544734,8.827544479445495e-5,TRUE
EVC,strict_only,Unclassified,0.7944883461231877,0.6891429340466251,0.9159373200260552,-0.2300569613027656,0.00705984606353972,0.10814266574442112,517,170,TRUE,0,NA,-0.2408257966568955,7.808522252815087e-4,-0.24736264203003452,9.36619915751087e-5,TRUE
SUCLG2,strict_only,Metabolism,0.7565769908041718,0.6366771963150585,0.8990564548679713,-0.2789509785538996,0.00707663563317936,0.03041015959831008,517,170,FALSE,0,NA,-0.2674941375067858,0.00187293516428473,-0.3446954292099707,7.498878033641305e-5,TRUE
PCDH17,strict_only,Unclassified,0.7763553499476094,0.6637445200481694,0.9080717221567924,-0.2531449384244427,0.00711344410675059,0.989349003685408,517,170,TRUE,0,NA,-0.2632749361773885,8.998949120560013e-4,-0.30221989996773707,7.453431289377159e-5,TRUE
NAPEPLD,strict_only,Unclassified,0.7509078359056587,0.6288472261322786,0.8966606746324594,-0.28647235657895725,0.00712481932620113,0.8805252085956196,517,170,TRUE,0,NA,-0.2881500105026643,0.00145402080531869,-0.3763551900927026,3.4625890567370963e-6,TRUE
DTX2,strict_only,Unclassified,1.3073876981096992,1.1074083925846434,1.5434798983049358,0.26803102272106144,0.00713062036929267,0.9695852710821932,517,170,TRUE,0,NA,0.30111858929963403,2.7666418120897267e-4,0.35166592278199016,1.0573416331035588e-5,TRUE
BSPRY,strict_only,Unclassified,0.7635579517730914,0.6457142510326602,0.902908283011442,-0.269766254423185,0.00736827664335497,0.1644037757873806,517,170,TRUE,0,NA,-0.307534565169469,2.117601204272965e-4,-0.33174543379881927,5.614126825362883e-5,TRUE
AFF3,strict_only,Unclassified,0.782673198749231,0.6718625849117649,0.911759859526636,-0.24504004080536065,0.00755578973330214,0.5547368592837495,517,170,TRUE,0,NA,-0.2075371601322357,0.00626592509692162,-0.25038289716123596,3.522235112144173e-4,TRUE
ENAM,strict_only,Unclassified,0.7762755042320123,0.6629237076440339,0.909009063218239,-0.25324779058077135,0.00758288810960351,0.3930756212327227,517,170,TRUE,0,NA,-0.28260187672248216,4.5009994122666586e-4,-0.3537659451948364,2.948367317618197e-6,TRUE
COL5A3,strict_only,ECM/EMT,1.3103043277312736,1.1071005849783229,1.550805278731672,0.27025942147822835,0.00759220246712642,0.1151763226946565,517,170,TRUE,0,NA,0.274610269548347,0.00138458434914899,0.2547443270814468,0.00186657020381182,TRUE
ADAM19,strict_only,Immune,1.2879648761077327,1.099977271779627,1.5080798164160134,0.2530633572076338,0.00759220246712642,0.7735702263400499,517,170,TRUE,0,NA,0.28373049577451837,3.4465544396334506e-4,0.3551854515521175,1.4620071146174309e-5,TRUE
TIMP1,strict_only,Angiogenesis;ECM/EMT;Immune,1.3015455136034788,1.1042547060260977,1.534085129759282,0.2635524149551257,0.00759662207615264,0.5092161967068066,517,170,TRUE,0,NA,0.29925512463717563,2.219021715879274e-4,0.37264305395977704,1.9488271533126483e-6,TRUE
GAL3ST1,strict_only,Metabolism,0.7833068570604376,0.6725814518445764,0.9122607092942666,-0.2442307605805717,0.00762415262008257,0.5272744072131241,517,170,TRUE,0,NA,-0.1892015551456072,0.01561336152275891,-0.20706261462748063,0.00885873251504907,TRUE
NUSAP1,strict_only,Unclassified,1.2593466117060226,1.090482543007871,1.4543597222940523,0.230593024325464,0.00766010263982421,0.6401758508162614,517,170,TRUE,0,NA,0.2213252941080706,0.00223355525330708,0.27470939360283564,4.490644853085557e-5,TRUE
CYP27B1,strict_only,Unclassified,1.256236470595589,1.089307389470369,1.4487463183571747,0.2281203230921025,0.00771503514826919,0.2211875417170439,517,170,TRUE,0,NA,0.20488096687697488,0.00504157710301439,0.21553962527499343,0.00229666162539398,TRUE
PTP4A3,strict_only,Unclassified,1.3283537906711471,1.1117719876702892,1.5871274081009672,0.28394042421167454,0.00793741975972269,0.04841640682086944,517,170,FALSE,0,NA,0.30355191825338673,7.279034449047383e-4,0.2954022790257649,8.11338205101036e-4,TRUE
CD44,strict_only,ECM/EMT;Immune;Metabolism,1.2787690902020454,1.095929964747804,1.4921121227235277,0.24589796697151928,0.00801231952884583,0.9121846551580411,517,170,TRUE,0,NA,0.28785419527957357,1.324877293641082e-4,0.32178737441106403,6.365549625086246e-5,TRUE
ZNRF3,strict_only,Unclassified,0.7911901953921897,0.6829800107664491,0.9165450165697328,-0.23421689082297809,0.00806393364486427,0.14050291246319643,517,170,TRUE,0,NA,-0.26196710739473933,3.338199448800603e-4,-0.3010295301974817,6.15007213778362e-5,TRUE
GPR34,strict_only,Unclassified,0.7826021851720792,0.6708489734006676,0.9129717783294796,-0.24513077701437527,0.00813907805619825,0.6577868449937518,517,170,TRUE,0,NA,-0.22919855387759291,0.00392479153641554,-0.18150850306064817,0.01312569317562028,TRUE
KIF13B,strict_only,Unclassified,0.7525271186410161,0.6292608986515467,0.8999400177314005,-0.28431824494731067,0.00820347008404554,0.25577190933768185,517,170,TRUE,0,NA,-0.2947321860060439,0.00105642176501514,-0.4013809169552059,3.7295629390600857e-6,TRUE
PLXNA3,strict_only,Unclassified,1.27376876571117,1.092905203002691,1.484563221076881,0.24198003809488552,0.00869708793326726,0.917760590552296,517,170,TRUE,0,NA,0.2479144479994448,0.00162664094498252,0.30210213191763585,1.4549074873599016e-4,TRUE
JUP,strict_only,Metabolism,0.7822526423860082,0.6690960965978898,0.9145460564353588,-0.24557751850851095,0.0091449600445652,0.7241075778838911,517,170,TRUE,0,NA,-0.2762451437892596,3.9605577114534623e-4,-0.2745752751729168,3.765973095400733e-4,TRUE
PLEKHO1,strict_only,Unclassified,1.283973224956802,1.0948648020211005,1.5057450375267418,0.2499593522129643,0.00928387385454754,0.9024253215844924,517,170,TRUE,0,NA,0.2796504223626574,4.07314946618445e-4,0.3336367266884466,2.3983869793259e-5,TRUE
OSM,strict_only,Immune,1.2906610465820283,1.0968631212753783,1.5186999223998885,0.2551545263323202,0.00930492434482474,0.39712822759765753,517,170,TRUE,0,NA,0.2886739564245236,3.94428524039996e-4,0.2971697201330783,2.333304379697371e-4,TRUE
MYO3A,strict_only,Unclassified,0.7807719353765807,0.6666874693716097,0.9143786902823868,-0.247472187950622,0.00939020794729414,0.8077073062467285,517,170,TRUE,0,NA,-0.2220236884591981,0.00399300828206579,-0.2286995057306152,0.00309497151351722,TRUE
