accession,symbol,log2FoldChange,log2fc_ci_low,log2fc_ci_high,AveExpr,t,pvalue,padj,B,significant
GSE53757,NUP43,0.20481581487163425,0.030655472888110963,0.3789761568551575,8.637580967849797,2.324405052332297,0.02149595768785935,0.035183311531455895,-4.945921837372716,FALSE
GSE53757,LINC01057,-0.5143309065452243,-0.9517535653537212,-0.07690824773672733,4.893876149258796,-2.3240150600346694,0.02151746768206459,0.03521599860984534,-4.94679946843817,FALSE
GSE53757,CTXN2,-0.5119814767689881,-0.9474200003821197,-0.07654295315585646,4.521322737462263,-2.323940431486139,0.021521585971336674,0.03522021937087355,-4.946967395494747,FALSE
GSE53757,C1orf110,-0.5541359124656211,-1.025464378246191,-0.0828074466850513,3.162201719562198,-2.323754367624373,0.021531856707683525,0.035234507328837004,-4.947386049364837,FALSE
GSE53757,LOC101929745,-0.4687362588591408,-0.8675942716773914,-0.06987824604089005,4.807001492677329,-2.3227786212194337,0.021585788591060816,0.03532023478248384,-4.9495810229434705,FALSE
GSE53757,TMEM134,0.20401703001369276,0.03039655789252299,0.3776375021348625,5.877538183289696,2.3225393458118604,0.021599032053692627,0.035339377387620656,-4.950119150231458,FALSE
GSE53757,NTRK3-AS1,0.398731587291625,0.059327826265331285,0.7381353483179187,4.456124395079177,2.321996618422379,0.021629097528637613,0.03538603871685581,-4.951339546426018,FALSE
GSE53757,SGTA,-0.13735194774291923,-0.25427948202208656,-0.020424413463751914,8.234272248042892,-2.3217509008187203,0.021642721649941587,0.03540579660736905,-4.951891988770141,FALSE
GSE53757,LOC101929167,-0.5021103409942681,-0.9296162267067765,-0.0746044552817598,3.5476755639552473,-2.3214250119685977,0.021660802609761425,0.03543284218998652,-4.952624594954495,FALSE
GSE53757,PRRX2,-0.2848297920504057,-0.5273432413125857,-0.042316342788225714,4.6949913187549255,-2.321385011804904,0.02166302281329675,0.03543394066115453,-4.9527145097349585,FALSE
GSE53757,MGC16275,0.1928410688255535,0.028634558261724286,0.3570475793893827,6.828994368342791,2.321168934261708,0.02167501962833933,0.035451029315633986,-4.953200197008323,FALSE
GSE53757,MED13,-0.10030313292596221,-0.18572480019005244,-0.014881465661871984,9.136596281994128,-2.320833829818131,0.0216936364786738,0.0354789422896395,-4.953953343445804,FALSE
GSE53757,PET117,-0.19313670079154288,-0.3576250237606372,-0.028648377822448556,8.43258317357231,-2.320744487236836,0.02169860231229421,0.03548452726075988,-4.9541541236458855,FALSE
GSE53757,NHP2L1,-0.17658941322589664,-0.3270225794814472,-0.026156246970346103,8.213087432066803,-2.3201638663278925,0.021730898711200666,0.035534802923975935,-4.95545878224126,FALSE
GSE53757,FAM71D,0.38721265733730426,0.057333074012792196,0.7170922406618163,5.341094101817048,2.320019845063317,0.021738916275651672,0.03554537299985066,-4.955782351975204,FALSE
GSE53757,MAGEC3,-0.49543872181947846,-0.9175568139622423,-0.07332062967671454,4.496271455388482,-2.3198161730291655,0.021750258997614798,0.03556137815245295,-4.956239906095716,FALSE
GSE53757,TCL1B,0.4108580149843823,0.06079125041011674,0.7609247795586478,4.7996800079480755,2.319735532097821,0.021754751418695473,0.03556618166914987,-4.956421057583953,FALSE
GSE53757,RBM18,-0.13582406727128726,-0.2515543701976543,-0.02009376434492023,8.89078699017417,-2.3196754879775696,0.021758096943114518,0.035569109606920564,-4.95655593667652,FALSE
GSE53757,LOC100508631,-0.5152686495131429,-0.954315085192736,-0.07622221383354982,4.803827502553672,-2.319641423283318,0.021759995153007444,0.03556967129390658,-4.956632455884947,FALSE
GSE53757,THBS4,0.2858386460282523,0.04227467076632857,0.5294026212901761,7.46878243242347,2.3195593236153553,0.02176457064649569,0.035574608972126116,-4.956816871326076,FALSE
GSE53757,RNF207,-0.12447682733159056,-0.23057187808469665,-0.018381776578484485,6.124295183125568,-2.3189478255334253,0.02179867664770022,0.03562781067929002,-4.958190251311597,FALSE
GSE53757,PSPN,-0.3290633217893663,-0.6095717747179978,-0.048554868860734735,6.713738992943284,-2.318628214839299,0.021816521467975362,0.035654429370519734,-4.958907939829698,FALSE
GSE53757,CYHR1,-0.11271859908659611,-0.20883582267574266,-0.016601375497449555,7.563741768484077,-2.3178853843479077,0.021858045539041956,0.035719740156651664,-4.960575617302099,FALSE
GSE53757,BLZF1,0.16238877787536843,0.023901905793503347,0.3008756499572335,7.246504288546472,2.31763477705381,0.02187207010213366,0.03574010598034696,-4.961138126551955,FALSE
GSE53757,ELOVL2-AS1,0.4846672181899317,0.07121903819485759,0.8981153981850059,4.778464698685444,2.3169686277604367,0.021909387825617244,0.035798528418918986,-4.962633080455658,FALSE
GSE53757,LOC283745,-0.38998139981404095,-0.7227280447358535,-0.0572347548922284,3.623063683349481,-2.3164759759589284,0.02193702220274706,0.03584112167943821,-4.963738419466732,FALSE
GSE53757,LOC101928708,-0.3773273123728251,-0.6993281949237776,-0.055326429821872525,5.604242442220657,-2.3161078155372192,0.021957693469849944,0.03587233320886588,-4.964564300739376,FALSE
GSE53757,H2AFV,-0.07869548997733768,-0.145855407122201,-0.011535572832474361,10.862223148601595,-2.3159932214796495,0.021964131126702528,0.035880288460585025,-4.964821340674667,FALSE
GSE53757,NS3BP,-0.29947357209187375,-0.5551056668384948,-0.04384147734525262,7.0292932246120365,-2.3154783034859068,0.021993078634458877,0.03592501171959871,-4.9659761805754545,FALSE
GSE53757,CEP41,-0.18538005181016107,-0.3436233154177502,-0.027136788202571926,6.303294254582315,-2.315449747341577,0.021994684976345612,0.03592507083515046,-4.966040218311456,FALSE
GSE53757,SLC38A5,0.5016944415731023,0.07333667823707374,0.9300522049091309,5.929175253975174,2.314889361324565,0.022026228718891327,0.0359740247760892,-4.9672967470152205,FALSE
GSE53757,AP001605.4,-0.3670297865288179,-0.6804546452959255,-0.053604927761710275,3.5433602022188206,-2.314544122227475,0.022045681777641442,0.036003226200744906,-4.968070720766789,FALSE
GSE53757,PSMF1,0.06689571148338891,0.009763017871006613,0.1240284050957712,9.0851508748727,2.314254777553875,0.02206199700353817,0.03602729936770775,-4.968719305140096,FALSE
GSE53757,MOV10L1,0.364092565858644,0.05300155786836269,0.6751835738489254,4.602199833944461,2.3132466678414896,0.022118924030151404,0.036116216958403106,-4.970978458706002,FALSE
GSE53757,CTD-3064M3.3,0.4480412410963286,0.0652201139849985,0.8308623682076587,6.30297143859928,2.313234633434015,0.02211960438103596,0.036116216958403106,-4.9710054220508955,FALSE
GSE53757,STARD13,0.18422252046725163,0.02681288252063002,0.34163215841387323,7.303101872182722,2.3131776727017326,0.022122824837682957,0.036118897694176255,-4.971133042011208,FALSE
GSE53757,ARHGEF25,-0.3471806384132175,-0.6439281578552218,-0.050433118971213164,6.568591904314686,-2.3124161401983496,0.022165920102575176,0.03618667512999786,-4.9728389678229625,FALSE
GSE53757,GPM6A,-0.4425159913977303,-0.82077293601237,-0.06425904678309058,7.667453414882895,-2.3122758924177633,0.02217386478938883,0.0361970623845046,-4.973153083109562,FALSE
GSE53757,CTA-331P3.1,-0.48194686728397923,-0.8939401272465775,-0.069953607321381,3.3841817663021243,-2.3121001523214857,0.022183823559446265,0.03621073575231009,-4.973546666154508,FALSE
GSE53757,LOC388942,-0.24873497031003367,-0.46141218324077793,-0.0360577573792894,3.0251288961887473,-2.3116042255740514,0.022211947737031765,0.03625174024409796,-4.974657181280406,FALSE
GSE53757,RP11-554D14.1,-0.5032140828223725,-0.9334804960641767,-0.07294766958056814,5.426077117254003,-2.311601312243417,0.022212113045542364,0.03625174024409796,-4.974663704368009,FALSE
GSE53757,ANKH,0.14640317464083505,0.021191690715543332,0.27161465856612677,7.225327726900736,2.3110211682341695,0.02224505318634843,0.036302911334069335,-4.975962522630375,FALSE
GSE53757,CCZ1,0.13106126568740015,0.018933557307196536,0.24318897406760376,9.797488058211805,2.310250129662143,0.02228889860177214,0.036371870765890206,-4.977688244420751,FALSE
GSE53757,SLCO4C1,-0.26329519563952075,-0.48859193339637796,-0.03799845788266351,9.295410428388164,-2.3098598136627957,0.022311123008984867,0.03640320071909611,-4.978561637342174,FALSE
GSE53757,MUSTN1,-0.357380084325277,-0.6631838531161766,-0.05157631553437747,8.305251418582051,-2.3098570598082953,0.02231127988128867,0.03640320071909611,-4.97856779903423,FALSE
GSE53757,NDP,-0.41789498942965514,-0.7755440699171556,-0.0602459089421547,5.041458109469929,-2.3094451019338846,0.02233475782698272,0.036438908947615846,-4.9794894693517815,FALSE
GSE53757,RPGR,0.17984184322347274,0.02590923582661847,0.333774450620327,8.118578468656693,2.3091795948225453,0.02234990087723334,0.03646101476442772,-4.980083405550358,FALSE
GSE53757,EIF1B-AS1,-0.21168856012535775,-0.39289687155899256,-0.030480248691722917,6.515359899309197,-2.3089624349500144,0.022362293174291205,0.03647863024581369,-4.980569142412991,FALSE
GSE53757,KLHL9,-0.14089042334367577,-0.2615083796347908,-0.020272467052560736,7.996912869492968,-2.3086978596084657,0.022377399406676463,0.03650067002386522,-4.9811608794805,FALSE
GSE53757,LOC101060179,0.20162035359078112,0.028991270384222473,0.3742494367973398,7.43183586740079,2.308436857533701,0.02239231040196837,0.036522388223341626,-4.981744563037228,FALSE
GSE53757,PMS2P5,0.11640178089546106,0.01673362379372552,0.2160699379971966,9.457668046450454,2.308345375670514,0.022397538807458307,0.03652831191921349,-4.981949131040658,FALSE
GSE53757,HEXDC,0.2502681203273565,0.0359296361280535,0.46460660452665953,6.494270870819339,2.307825504813785,0.022427271027261244,0.03657419537446452,-4.983111502028599,FALSE
GSE53757,B3GNT7,0.1967494122151284,0.028230390078281736,0.3652684343519751,5.953111149161255,2.3076083676244954,0.022439699700079682,0.03659185582908012,-4.983596923627408,FALSE
GSE53757,PCNXL4,-0.18573441154388778,-0.34485766755198943,-0.026611155535786163,6.5798911759851695,-2.307046293601982,0.022471900247682274,0.036641752969424915,-4.984853272609193,FALSE
GSE53757,MANF,0.1640614629382832,0.023495553980549505,0.30462737189601685,10.467741547818543,2.306875551971261,0.022481689864556727,0.03665510326381087,-4.985234858352566,FALSE
GSE53757,LOC101929787,0.1826713865796811,0.026149819326901802,0.3391929538324604,8.795804015837682,2.3067149448868816,0.022490901827189592,0.036667509890701,-4.985593770736154,FALSE
GSE53757,LOC101928290,-0.4812128261163488,-0.8935617327316615,-0.0688639195010361,4.932327461677844,-2.3065875255282697,0.022498212595116106,0.03667681540265454,-4.98587850122586,FALSE
GSE53757,ZNF462,0.19563819194500154,0.027981725168920724,0.36329465872108235,7.395924277746858,2.3063803159417446,0.022510105835692774,0.03669358945003211,-4.986341499255389,FALSE
GSE53757,KIAA1109,-0.17115440133290183,-0.3178324461738584,-0.02447635649194521,6.278538854599475,-2.306325236871018,0.022513268146406383,0.036696129884574914,-4.986464563804645,FALSE
GSE53757,LOC100127955,-0.43514691518526954,-0.8080941666818579,-0.06219966368868124,5.608426320403606,-2.3061422376908114,0.022523777666329146,0.03671064489283451,-4.986873423860375,FALSE
GSE53757,RP11-157P1.4,0.1824364953290124,0.026071540794427778,0.33880144986359706,8.645678020132738,2.306056213611733,0.022528719459949127,0.036713736800740915,-4.987065609990458,FALSE
GSE53757,NPRL3,-0.13817668843397882,-0.25660704081439684,-0.019746336053560798,7.831035767381911,-2.306053350613808,0.022528883945909198,0.036713736800740915,-4.987072006090814,FALSE
GSE53757,HOXC11,0.3795910043828452,0.054192933079097005,0.7049890756865934,6.183502775672748,2.305677329013218,0.022550496438729434,0.03674633989873438,-4.987911995648141,FALSE
GSE53757,PRAME,0.6579131960222117,0.09378442470512838,1.2220419673392948,6.681389576631911,2.3050902793699577,0.022584274537682573,0.03679876096155656,-4.989223143494473,FALSE
GSE53757,STEAP1B,0.4999000120109973,0.07123106732742346,0.9285689566945712,5.458054903595768,2.3049351838929257,0.02259320595308571,0.03681069231692666,-4.989569490174634,FALSE
GSE53757,TRIM45,-0.17792125041301574,-0.33054791883347306,-0.025294581992558407,7.462133884300861,-2.304066393964787,0.022643293951424427,0.036889672857347684,-4.991509201307677,FALSE
GSE53757,BC045789,0.3912365280083179,0.05561508286127581,0.7268579731553599,5.379915534752903,2.3040255189777845,0.022645652900429837,0.03689088916780596,-4.991600444458115,FALSE
GSE53757,DKFZp779M0652,-0.23374151729524417,-0.43426637189037287,-0.033216662700115446,6.723806187181406,-2.3039085722438144,0.022652403241458112,0.036899258590670767,-4.991861490386462,FALSE
GSE53757,LOC101929760,0.2976749469524189,0.04227470374062903,0.5530751901642088,5.965729876444311,2.3036610018230417,0.022666699207099558,0.036919917267632794,-4.9924140710236244,FALSE
GSE53757,TIE1,0.30267920155719946,0.04297767988752954,0.5623807232268694,6.839010427126849,2.303592613292201,0.02267064970219099,0.036923128487819215,-4.99256670545517,FALSE
GSE53757,EPHA10,-0.29514654639835897,-0.5483873569629372,-0.04190573583378082,4.894425663696266,-2.303571001254729,0.022671898257227804,0.036923128487819215,-4.992614939876166,FALSE
GSE53757,ASB12,-0.2697495569706932,-0.5012722817410042,-0.038226832200382144,4.625411518524433,-2.3028449976399243,0.022713875508933164,0.03698885919177159,-4.99423501316504,FALSE
GSE53757,APBA1,-0.2457469381148192,-0.45670621732052435,-0.03478765890911406,6.276169348324641,-2.3024333879712273,0.022737704920598376,0.03702502943443818,-4.99515330724992,FALSE
GSE53757,RFWD2,0.10096670418682085,0.014277752388087747,0.18765565598555395,9.619252080133782,2.3020355186832515,0.02276075971587948,0.037059933269237295,-4.99604080182047,FALSE
GSE53757,TIMELESS,0.16728145834066524,0.02360071658466667,0.3109622000966638,7.126179631685647,2.3011601069013543,0.022811558286390404,0.03714000239042286,-4.997993009758167,FALSE
GSE53757,LOC101929715,-0.2303086783186836,-0.42813979527692125,-0.03247756136044597,6.6980791259502945,-2.3009823739140547,0.022821883957653107,0.03715416998371304,-4.998389278115807,FALSE
GSE53757,DLEU1,0.16683763611086788,0.023522626753687798,0.310152645468048,9.539263242150232,2.300911651466276,0.022825993828003183,0.03715821691815815,-4.998546950941805,FALSE
GSE53757,TMEM5,0.12453587360903669,0.0175320265661143,0.23153972065195907,9.937170354417301,2.3003433915809435,0.02285904051746153,0.03720700749401826,-4.999813699824596,FALSE
GSE53757,IZUMO1,0.5580054229948868,0.07855476914261272,1.0374560768471608,3.1481170284028064,2.3003403442237684,0.022859217847177215,0.03720700749401826,-4.999820492123365,FALSE
GSE53757,FAM20B,-0.10938742795961098,-0.20338453190972505,-0.0153903240094969,9.714640405139331,-2.300120186697936,0.02287203229794,0.03722521688553615,-5.000311182315563,FALSE
GSE53757,RHBDD3,-0.13640368789785437,-0.2536519383101133,-0.019155437485595464,7.796005200366187,-2.2994148584273244,0.022913128981922777,0.03728945096425017,-5.0018829340125395,FALSE
GSE53757,LINC00667,-0.10132272123720604,-0.1884321231826142,-0.014213319291797852,8.62496566053608,-2.2990022959460714,0.022937197393174104,0.03732596560140992,-5.002802079538084,FALSE
GSE53757,RP11-348N5.7,0.42614573697535274,0.059713463368074926,0.7925780105826306,5.336220247070828,2.298592698751863,0.022961114760456914,0.037362019226790465,-5.003714467096477,FALSE
GSE53757,AC069277.2,0.5280189642911823,0.07398331483718185,0.9820546137451829,3.4927698818318715,2.298566956643854,0.0229626186349269,0.037362019226790465,-5.003771803212667,FALSE
GSE53757,RCBTB1,-0.21401285621594401,-0.39806813608481484,-0.029957576347073217,6.609545535819103,-2.298207167457424,0.022983646855251814,0.03739357463188235,-5.004573109260718,FALSE
GSE53757,ZNF491,0.3607549239622465,0.05041928208208246,0.6710905658424106,4.456390677193433,2.297619997355029,0.02301800086482101,0.03744680459237093,-5.005880577334547,FALSE
GSE53757,BC048141,-0.3069671506638519,-0.5710424233137223,-0.042891878013981366,6.1956324900335025,-2.297533000303441,0.023023094698716596,0.03745242848962928,-5.006074269690108,FALSE
GSE53757,LOC101927929,-0.29577042529587194,-0.5502555985408732,-0.041285252050870636,6.861131843649648,-2.297152635388733,0.023045377367823767,0.03748601124525862,-5.0069210433539375,FALSE
GSE53757,SACS-AS1,-0.3538464602363009,-0.6583050144569635,-0.049387906015638305,4.484714374659184,-2.297123086593861,0.023047109197468996,0.03748616325002421,-5.006986819837627,FALSE
GSE53757,LOC101926913,-0.39046211361765487,-0.726533861291302,-0.0543903659440077,4.398264584618039,-2.2963838731132444,0.023090471048829546,0.03755402172286181,-5.0086320748022555,FALSE
GSE53757,LOC102725315,-0.35538804102404464,-0.6614319633217353,-0.049344118726354025,3.7472664352750837,-2.2951794251927033,0.023161276642386004,0.0376665014981727,-5.011311739890792,FALSE
GSE53757,LINC00441,0.2839246429390235,0.039409801563861646,0.5284394843141853,4.448587496063997,2.2950674597846836,0.023167868393199408,0.037674543627320714,-5.0115607750158055,FALSE
GSE53757,PPAPDC1B,-0.14773790002407494,-0.27501052689159666,-0.020465273156553193,9.344967814850515,-2.294322718569037,0.023211755516635787,0.037741807634802005,-5.013216952119645,FALSE
GSE53757,HYPM,0.3751857887748271,0.051970454946914435,0.6984011226027398,3.25770198160169,2.294309564389946,0.023212531339026825,0.037741807634802005,-5.013246200273832,FALSE
GSE53757,SPTLC3,-0.17848804368586635,-0.3323292121890281,-0.024646875182704586,8.399137230703024,-2.2931589109804262,0.02328048399532701,0.03784960376700647,-5.015804060641503,FALSE
GSE53757,RP11-24D15.1,-0.44492464164262646,-0.8284328897666029,-0.06141639351865008,4.969569047109249,-2.293027918326842,0.023288230911976963,0.0378595085452631,-5.01609517688156,FALSE
GSE53757,PIANP,-0.33318324186976195,-0.6203897636052746,-0.045976720134249194,4.722780358762163,-2.2929070204200497,0.02329538283092886,0.037868444701360734,-5.016363844978622,FALSE
GSE53757,RRS1-AS1,-0.5630416226584919,-1.0484326129658446,-0.07765063235113917,3.3986843882869806,-2.2926955190767733,0.023307899181911843,0.03788609926698941,-5.016833826931782,FALSE
GSE53757,KIAA1614,-0.40660342001998134,-0.7571522360138525,-0.05605460402611023,5.035408217175552,-2.292556853151139,0.023316108436760477,0.03789675080152587,-5.017141937768994,FALSE
GSE53757,C9orf172,-0.413626382064086,-0.7703946371412205,-0.05685812698695142,5.29843951383114,-2.2914987194905123,0.023378835277608905,0.037996004485842574,-5.019492503215872,FALSE
GSE53757,MTAP,-0.1217002564071919,-0.22669799050188225,-0.01670252231250155,6.618560374120846,-2.2909159622841577,0.023413444660426743,0.038049549956002834,-5.020786624287016,FALSE
GSE53757,MYCL,-0.2732025990996852,-0.5089288003766972,-0.0374763978226732,6.254162975809913,-2.2907334677727067,0.023424292066477555,0.038064474608026026,-5.021191824462422,FALSE
GSE53757,RNF41,-0.08045840045371828,-0.14989010700200353,-0.011026693905433038,8.323070762519176,-2.290399005418905,0.023444183825692803,0.03809248440146159,-5.0219343672670185,FALSE
GSE53757,CYB561A3,0.1195614729083297,0.016385195947820994,0.22273774986883843,9.513232402227525,2.290387663628859,0.023444858625060405,0.03809248440146159,-5.02195954550726,FALSE
GSE53757,LOC101928140,0.5116678637851554,0.0700308636313905,0.9533048639389203,3.464294556503013,2.2899198503136233,0.023472706829867115,0.03813502323846905,-5.022997968047431,FALSE
GSE53757,BC024169,0.5247047792714105,0.07177699170943497,0.977632566833386,4.3933309692434115,2.28972668734194,0.02348421398219708,0.0381510093661367,-5.02342668151476,FALSE
GSE53757,LRP3,0.3209070803000755,0.04376801462231117,0.5980461459778398,6.4219243695379085,2.2886487399580795,0.02354852060270695,0.03825276190201882,-5.025818502694241,FALSE
GSE53757,CYP26A1,0.46494552313746135,0.06339773943505395,0.8664933068398688,4.961728325341625,2.2885606642127474,0.02355378171435615,0.038258591908594965,-5.026013884718916,FALSE
GSE53757,CTTNBP2,-0.2589406959118295,-0.48257702385860735,-0.035304367965051625,8.859592580132718,-2.2885244153213384,0.023555947302957958,0.03825939336208405,-5.02609429508478,FALSE
GSE53757,LINC01088,-0.3140176580620256,-0.585277456593112,-0.04275785953093908,4.301167813088717,-2.2880537754608614,0.023584080216640105,0.038302367643152015,-5.027138200828249,FALSE
GSE53757,ARHGAP44,0.23044464340458273,0.031284710828322376,0.4296045759808431,7.54404890477189,2.2869793271744423,0.023648416729770166,0.03840412909199669,-5.0295206394562,FALSE
GSE53757,FANCD2OS,-0.2912166304330177,-0.5429478044688888,-0.03948545639714662,7.0723240343177185,-2.2865292589238955,0.023675411900313713,0.038445239480424255,-5.030518293508591,FALSE
GSE53757,ACTA2-AS1,0.2749112955528987,0.03725422238220613,0.51256836872359135,6.557356102491103,2.2863327221843046,0.023687208678961305,0.038461665926806804,-5.030953893870228,FALSE
GSE53757,PRDM7,0.39361581695665815,0.053225262204672386,0.7340063717086439,3.460013720745323,2.285560032300954,0.023733638022211442,0.03853432003606286,-5.032666131704508,FALSE
GSE53757,C20orf96,0.5089741176659173,0.06877047513808965,0.9491777601937449,4.292513552098958,2.2852812594292553,0.023750408481052938,0.038558812605299884,-5.033283744752996,FALSE
GSE53757,AWAT1,-0.4045946716010292,-0.7545404057035578,-0.05464893749850058,4.516632259861711,-2.2851622815262163,0.023757569132981778,0.038567701274487234,-5.033547315442052,FALSE
GSE53757,MVD,-0.46319926316717414,-0.8638969592333458,-0.06250156710100252,5.313891780743711,-2.284802190267006,0.02377925265670933,0.03860016323416172,-5.034344944628815,FALSE
GSE53757,NPFFR2,-0.4603112820021292,-0.8585423773772285,-0.062080186627029854,3.229111970747083,-2.284620360483684,0.02379020844405573,0.03861520780363189,-5.034747666831601,FALSE
GSE53757,NSMCE1,0.11520323566698966,0.015510781764495815,0.21489568956948352,11.262977394077279,2.284020422533202,0.023826387883041495,0.03867118924338437,-5.0360762164177135,FALSE
GSE53757,ZNF546,0.1637127117398701,0.022029318109622054,0.30539610537011813,7.466553389021049,2.2838156438345294,0.023838748158415874,0.038688506019616625,-5.036529620107632,FALSE
GSE53757,LOC146513,-0.5374773285402729,-1.0026422531623949,-0.07231240391815091,3.9886864329515648,-2.283761683144427,0.023842006117057044,0.038691049007607996,-5.036649089012584,FALSE
GSE53757,FAM47B,0.45673028018270695,0.06141913788524145,0.8520414224801725,4.259474187820821,2.283591099223475,0.023852307947233392,0.03870502169026241,-5.0370267443437315,FALSE
GSE53757,LOC286177,-0.5029145066096693,-0.9382174405816441,-0.06761157263769452,3.9466372910094165,-2.283495502673154,0.0238580828781507,0.03871164713510304,-5.037238373842381,FALSE
GSE53757,ZNRD1-AS1,0.24274414546801237,0.032595163727988846,0.4528931272080359,5.672827868163019,2.283069152845718,0.023883853339785825,0.038750713687016,-5.038182117185192,FALSE
GSE53757,ST3GAL4,-0.29853315896246174,-0.5569983927311836,-0.04006792519373992,5.366843136778186,-2.2829060241383496,0.023893720007963852,0.038763973181749484,-5.038543166105397,FALSE
GSE53757,LOC101928847,0.4812512705173817,0.06445377785323597,0.8980487631815275,4.686376474888163,2.2821510359336443,0.023939431210745536,0.03883537904862861,-5.040213851116304,FALSE
GSE53757,C6orf147,0.5006783335993114,0.06701609066469355,0.9343405765339292,3.800911183368902,2.2819429275302747,0.02395204472076613,0.038853086367325707,-5.040674275993695,FALSE
GSE53757,TRIM7,0.3129324403993996,0.04185130302314399,0.5840135777756552,5.457890413193432,2.281649234680453,0.023969855436928717,0.038879221068830926,-5.041323983842652,FALSE
GSE53757,NRSN2,0.3188027511123889,0.042589545118793204,0.5950159571059846,7.730386297716364,2.281262248651409,0.023993341546072654,0.03891455692735112,-5.042179956235239,FALSE
GSE53757,OR51A1P,0.49513253049218636,0.06611194374017437,0.9241531172441984,4.660596607477283,2.28108211835258,0.02400428049523926,0.03892953910767467,-5.042578339438677,FALSE
GSE53757,CDK9,0.23608915791587445,0.03149936745113441,0.4406789483806145,5.799078701709322,2.2808129884560264,0.024020632351811805,0.038953297059285144,-5.0431735030972105,FALSE
GSE53757,SMG7-AS1,-0.38731923065152357,-0.7230390419161643,-0.05159941938688284,4.540110874043371,-2.280287896746152,0.024052564094010468,0.03900050793432307,-5.044334521942317,FALSE
GSE53757,LINC01300,-0.4777825725760836,-0.8919157850627556,-0.06364936008941158,3.1185376717273283,-2.280278199134782,0.02405315417225668,0.03900050793432307,-5.044355961780492,FALSE
GSE53757,MUC2,-0.44027079427911264,-0.8219294300597664,-0.058612158498458966,5.635526532135305,-2.2800395237658235,0.024067681039520644,0.03902129692348585,-5.044883607383186,FALSE
GSE53757,LENG8,0.198132065997327,0.026370808070132173,0.3698933239245218,9.197236717062882,2.27995958098321,0.02407254843857887,0.039025480844516264,-5.0450603274017976,FALSE
GSE53757,AK056982,-0.27693559088024045,-0.5170140760356059,-0.03685710572487505,6.540451095859179,-2.279938452345226,0.024073835021646887,0.039025480844516264,-5.045107033010128,FALSE
GSE53757,DLX3,-0.4460047613148055,-0.8326554535526771,-0.05935406907693386,4.461392913985709,-2.2799131047397063,0.024075378589176008,0.039025480844516264,-5.0451630642654095,FALSE
GSE53757,TLDC1,0.16186630883467062,0.021526703881767334,0.3022059137875739,6.402792611237368,2.2796795609638276,0.024089604548833795,0.039043381682727106,-5.045679288949312,FALSE
GSE53757,VASN,-0.19245415602327318,-0.3593139873616389,-0.025594324684907493,9.500371169445774,-2.279675782709468,0.02408983475590291,0.039043381682727106,-5.04568763999055,FALSE
GSE53757,LINC00669,0.4404100264844201,0.05856065564170099,0.8222593973271393,5.0005753989954735,2.27962132080797,0.024093153305300298,0.03904599430693235,-5.045808015205394,FALSE
GSE53757,SMPDL3A,0.25902213780317784,0.03443328572178128,0.4836109898845744,7.772448883859577,2.279535079765675,0.02409840908534749,0.03905174586534107,-5.045998625257852,FALSE
GSE53757,FNBP1L,-0.13635325806030404,-0.25459206080615193,-0.018114455314456185,11.574130196621816,-2.2793083836485604,0.02411222939682597,0.03907137454669817,-5.0464996372809985,FALSE
GSE53757,SNRPB2,-0.16879613827222348,-0.31518454373896715,-0.022407732805479808,9.284368815736443,-2.2790477169958736,0.02412812927102655,0.03909436992571967,-5.047075668921444,FALSE
GSE53757,SLCO4A1,-0.30987538189534763,-0.5786286088035822,-0.041122154987113024,7.2886685721296844,-2.278929967784876,0.0241353146263384,0.039103243071138834,-5.047335855758366,FALSE
GSE53757,CAPN6,-0.5039393533193749,-0.941324900042809,-0.06655380659594085,5.41373723523113,-2.277253815575487,0.02423780112313451,0.03926650780268481,-5.051038241681134,FALSE
GSE53757,SAV1,-0.1489366459134992,-0.27821807466595483,-0.019655217161043542,8.564708941283982,-2.2769999340469917,0.02425335762577841,0.03928892824113637,-5.051598809425789,FALSE
GSE53757,MGARP,0.564113866694724,0.07443345311118416,1.0537942802782638,7.6712054177538285,2.276940248496245,0.02425701610655531,0.0392920728154326,-5.051730586050137,FALSE
GSE53757,PROCA1,-0.23559627135090455,-0.44015704825342084,-0.031035494448388296,5.853114621472525,-2.276374124201231,0.02429174125802914,0.03934553589011091,-5.052980342598106,FALSE
GSE53757,MBP,-0.1467592289933846,-0.27422215111974524,-0.019296306867023966,6.929857615045548,-2.2757216584956197,0.024331816448155356,0.03940765628468851,-5.0544203447303415,FALSE
GSE53757,SOCS4,-0.23875564455871676,-0.44615330064409486,-0.03135798847333868,7.644586498270828,-2.275345732142308,0.024354932554669455,0.03944230300473083,-5.055249845693552,FALSE
GSE53757,SORCS2,-0.5215715441278245,-0.9746688510168628,-0.06847423723878604,7.298510615654744,-2.2752022063661985,0.024363763177031896,0.03945381141556301,-5.055566509107557,FALSE
GSE53757,APP,-0.11443389452453039,-0.21384705791947792,-0.015020731129582854,12.035663112102181,-2.2751413141524375,0.024367510501935693,0.039457087068951784,-5.055700851040003,FALSE
GSE53757,IL36A,-0.44399701266108266,-0.8297927328483351,-0.05820129247383021,5.251867914776106,-2.2746796088994743,0.024395940405903434,0.039500326692171156,-5.056719367890354,FALSE
GSE53757,ERBB3,-0.18274241701568958,-0.34153563569483913,-0.023949198336539995,8.005698427978047,-2.2745998430552,0.024400854998702974,0.03950548842133626,-5.056895310998994,FALSE
